m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99,m100,m101,m102,m103,m104,m105,m106,m107,m108,m109,m110,m111,m112,m113,m114,m115,m116,m117,m118,m119,m120,m121,m122,m123,m124,samplen,typexpr,express,subject
21275.649096721325,3566.256427854712,-18424.75158468938,-6221.607600042817,19543.845513950757,13588.250834091095,2271.8275122693003,-12293.91360591113,-5548.808952151843,10419.428648455028,3254.8374712003933,739.5133223559869,-3938.5998520107933,-5167.805717524175,-2015.5675636455446,10146.408521683807,2441.6109762293854,-9565.267980492577,-8447.644681213342,3973.5387522090036,36985.85358451197,7413.5175408928435,-32830.17656230926,-18334.32452905238,27138.172300093243,18071.748358438497,2302.3410763218913,-16816.902652746707,-5564.549195780886,15259.672209425597,8112.3032239997265,1046.2439647528072,-7626.981480423606,-2759.423058062268,6648.697888620704,-6889.017915686743,-738.0468864382655,6320.208560050085,1300.3674378903083,-6420.088107991708,-5584.905070923291,-305.16594352944946,5362.050088827058,465.02592061822,-5614.3027571233915,8550.652883375085,1683.0209617886192,-7571.937995308607,-4116.393983852072,6084.89685290002,17376.096757579217,818.5153947831611,-18283.120085837694,-5352.222782179083,13338.791605051425,89.45336369134952,-762.0118933595211,-774.9999029427609,1427.8397151429954,1252.2357025829388,-26438.76081545154,-3307.98366356234,25885.04096208472,11695.68863818943,-17885.45696881258,-29222.95241844517,-4174.0329342081,27907.386000025304,12986.951733386204,-21002.067878392638,-24484.740004679687,-5392.8681233268835,21396.32198596913,13211.040802821564,-17654.6091736415,36260.13282788984,2753.4138161928277,-36254.00298107329,-9742.878649400325,32261.15780703367,2359.196503128777,-452.34884824328776,-2832.4614842797973,809.2225981224217,3361.0802921781365,-44027.51034804362,-4769.5152635109625,42911.10930271004,15008.681082752197,-36397.44080369838,-31412.927566575596,-3597.715455748441,30391.243698644692,10989.039619842271,-25777.58751445883,7765.997269573499,-588.0198160275836,-8729.604585665304,430.0918711630775,8907.742247374434,89356.86012742831,8922.712780964614,-86124.22141072157,-23821.280588237278,82354.26524734643,15547.011236082813,1618.4647534720339,-14855.923199023728,-4217.967553150364,13904.073344456576,-78774.38935577859,-7309.09783310087,76391.38808938947,19651.52956629048,-74308.19587555683,-30795.849226084698,-1503.0326936283182,30554.117416204033,3810.132314841176,-32086.37499195736,86585.85386161305,11258.446539289125,-82131.78168623723,-30767.48787861771,73237.83601913099,3,N,N,72
16611.927320671377,3195.8069177959255,-13842.80447880983,-5362.533535337806,14365.166581355006,9897.829359252317,1954.5167868623612,-8640.17737629331,-4636.288948528345,6668.086066975477,410.5009025584477,372.84630321094903,-1084.5616310959222,-3758.8489647155493,-4099.874482386778,4221.391973857411,1543.1921367012997,-3766.494559512613,-5436.97168782072,-632.0900496225299,21511.18458217872,5207.857371658634,-17947.285151117445,-11787.85553360928,13997.631396918914,14515.20103720962,2068.540114573967,-13216.316543158946,-4803.014573646754,11534.455039049759,6133.545343343738,918.1692575808552,-5642.097706208022,-2353.5908524132205,4649.182150506467,-6443.506939269462,-750.7983446990311,5818.414382056604,1313.8689144620444,-5727.224667190389,-5361.264099905348,-457.38878892002225,5058.227697815943,916.5004408565482,-5005.576973973788,5913.531058347304,1213.1590119870634,-5042.996975734817,-2694.937638528606,3930.692617007237,14871.357293887719,663.8570490048548,-15604.83732135276,-4478.963500604424,11101.686314508152,683.6237055153857,-615.118136256542,-1310.6826488171143,1067.320778330546,1846.922515135971,-20438.429897506656,-2672.9157567518573,19783.779069574965,9366.269275765866,-12363.224853554615,-20266.60205236797,-3251.6406746639354,18969.730460295934,9834.99939468471,-12952.344512880507,-11055.742630999224,-3681.1716925470864,8502.862746587609,8204.575487105056,-6249.972455786505,30800.231920593607,2047.9923914320511,-30788.2380491308,-7472.767518594727,27041.152796230897,2579.1470444606775,-371.93623907521,-3023.7877475816417,580.2478482921551,3511.8329405986915,-35564.77706326324,-3666.0719416022357,34499.89296520539,11501.791346994924,-28441.75479911299,-23578.40220064757,-2788.7772143967104,22633.29336110238,8413.559231264973,-18544.22672088714,11461.777516101754,-250.5693706547686,-12161.193579305822,-461.1586809551002,11579.316679681948,74907.70313055089,6660.286478195896,-72021.30378023877,-17214.48017402488,68615.72709655241,12620.628812866515,1323.6296560918568,-11967.406851086442,-3383.180233465735,10933.533761221224,-67030.26070284603,-5306.438174318971,64975.45965260625,13825.126832339345,-63306.15705759643,-27679.72405906387,-1277.8338396653342,27489.6054867532,3374.1503508166707,-28557.910320738174,66622.4922426685,7974.85423781043,-62746.52316892868,-20855.065993747885,55635.93796373569,3,N,N,93
16502.406420620973,2449.9184963796474,-14695.518296303944,-4608.032990761325,15144.137625509398,10608.11839914311,1579.2995121933968,-9742.854373489845,-3918.9925209952385,8413.438028888051,2838.1769641376477,575.9841898213085,-3153.124203742883,-3435.1485316357916,-685.2040952919997,8847.559944998353,1813.6573971755308,-8334.132703288129,-6031.821793645284,4470.071383592526,31500.445590835458,5326.007876145063,-28698.791358938935,-13463.290321368826,24461.675158363218,14151.789929295606,1631.6741965535211,-13348.937928583739,-4075.449686268278,12305.04070250186,6337.80290859046,725.2584010417869,-6019.191698567207,-1933.546676175533,5369.237054405241,-5410.885869780535,-543.1142442338634,5074.539501621684,1099.2067092781936,-5162.190020211363,-4280.719237035526,-184.4265472675665,4182.862574703734,309.4414875790157,-4449.215718831686,7096.184863187717,1275.1965015989147,-6422.556416116232,-3228.552791530823,5304.952530001928,13979.194185681306,752.9839955072455,-14526.56966740482,-4077.542807548983,11435.133134410491,141.12889795683054,-526.9175391972185,-617.7495359256251,1005.1666508149405,1029.683309929187,-21217.914821542006,-2530.5970948011304,20736.114992742983,8631.56434403842,-15434.312744466675,-23935.412334325523,-3040.7966762620754,22993.75568144214,9366.265751556622,-18326.379064980483,-21431.07874388453,-3704.3531560141446,19383.012617271183,9179.468753791183,-16682.726050537487,29247.36744646634,2372.778427025595,-29120.28731989225,-8075.368900414468,26059.852013021246,2115.992471535368,-266.2440044905336,-2443.5470211097254,412.1712318220389,2795.896979644819,-35182.198579798816,-3796.8977299863773,34260.33201031715,11780.69348900381,-29400.17089382835,-25543.85186510108,-2755.753756601215,24774.760685095927,8370.903357147898,-21398.26001215852,5279.047715775356,-154.21847696921395,-5846.959917299692,-402.05901184823597,5750.45247350315,71564.67886149827,7285.1268078535095,-69080.37136809628,-19840.7495822071,65273.53413551484,12737.631230136172,1295.7255491525052,-12228.121274300618,-3454.6265784296747,11402.447834257651,-62651.404079157095,-6065.43221863778,60764.67414625574,16632.43695728589,-58209.830119629216,-24613.9823899131,-1450.2655417518517,24351.860768971554,3877.171115529215,-24961.080542243322,70096.74178964438,8709.193777410706,-66828.16295075676,-24029.78093986598,59843.20671196094,0,N,N,26
18326.804733543126,3260.87870373821,-15447.47735577058,-5019.1359443095935,17309.438094955098,11152.557863441116,1970.8922409194665,-9939.215975116469,-4673.150555024108,8275.459107757115,1294.0291537692829,333.8729998915211,-2215.0540113761895,-4303.865356950491,-3946.536149037748,6690.1683427425505,1561.7013669826238,-6422.2326329271755,-5858.526528722918,1792.273404966485,28976.78117965481,5402.461526855211,-25480.227696488804,-12100.449799260025,22937.44859296465,15973.384723464298,2091.7666822307388,-14727.758698179858,-4843.682175135337,13447.220309562279,6861.861693713019,950.4900557814581,-6384.732517456523,-2458.993039595414,5457.064406473169,-6812.163960208942,-700.5093919239148,6231.726740710324,1114.2344846014194,-6525.003892146697,-5565.53136990817,-408.44526650905283,5296.93695250661,755.8834862986597,-5452.836219504303,7099.563790148894,1229.9054419066601,-6266.644709962783,-2718.345128687147,5456.165906233707,16370.003331250544,638.0758877177441,-17404.78464591989,-5078.096897903186,12140.908013155076,655.6504980845909,-590.0194625929336,-1273.822341219623,945.864653948979,1595.958665578838,-23070.261354511218,-2569.4093017733394,22849.167516171965,9833.871458728208,-15032.426227572916,-24249.19645035898,-3189.4525451033533,23270.721293524683,10099.568594832152,-17402.382630517815,-17472.55130464482,-3870.4410836583093,14879.055282380612,8433.600857601641,-13677.77696083818,34268.21922166917,2153.323857618431,-34551.73854185335,-8291.174324762716,30692.526520525582,2833.7452339319925,-414.95588308063464,-3324.7094463751096,648.2430563959135,3822.1634008325263,-39849.41471531509,-3854.026413140342,39080.71011897623,12581.132902558624,-32925.288476794834,-27190.84196803596,-2820.178438266591,26441.359011291937,8785.535458256514,-22466.323156412203,10465.892557029865,-173.68896276629084,-11303.314079156838,-1003.767743233831,10424.805824014682,83874.91471849369,7340.056185449798,-81096.0162391118,-19138.69663265589,78879.33333352939,14292.79503769889,1267.459004418437,-13748.668037933752,-3261.293637078781,13108.06151788612,-74608.0398801549,-6187.658364033391,72459.5801809793,16213.616798160165,-71451.83107998119,-29959.09862605168,-1478.2619642502218,29690.089169663668,3798.5715658854588,-30958.35595692641,78080.17032800327,8861.335689487303,-74364.83733853708,-23544.47566403282,68352.55498644359,3,N,N,96
17755.375420560704,3627.7121839148076,-14828.155486143723,-6688.010798411592,14615.099551593463,10690.006344469039,2166.7137168931245,-9306.93784057533,-5189.191826891036,7031.680092329871,788.1303241566757,239.22364752595035,-1431.2156538703439,-3186.772842232078,-3452.6179562387183,5305.4940086801125,1361.6317838751577,-4952.473280028737,-4929.210817907714,840.4501210812923,25345.711439093604,5159.207527226733,-22028.267563644735,-11946.89595556576,18315.943354318206,15356.797402680118,2522.132953221613,-13892.763103715679,-6163.049310900209,11574.38082997742,6563.31328496226,1085.9556350079326,-5985.223299317904,-2820.3376727527284,4733.359955233871,-6678.400226442112,-981.7745632966016,6024.7020582968635,2083.1028769461677,-5670.989844828437,-5630.422402683567,-609.7616942116998,5300.1893740223895,1409.4852489409382,-5083.985348665178,6293.289744657064,1362.785321131449,-5400.729923653357,-3184.8361924533842,4108.974364338092,15095.880331062406,1268.4143730520923,-15599.526295341559,-6189.519624118361,10542.769277914787,523.2014514830653,-546.714376835965,-1144.1255359145248,828.926018617767,1588.9181599358903,-21442.192314934764,-3267.8348785267817,20544.914830999776,10998.408357833869,-12627.305412825826,-22237.463870132873,-3467.6950561718245,20932.583390972784,10537.213747785407,-14780.811253128031,-14948.08728863966,-3122.395478835251,12809.039313473539,6845.4584935313105,-11385.693938172164,30254.311629254007,3212.2336758793417,-29774.87849998683,-10700.731457351292,24953.44428221988,2335.2699129020075,-340.6090155556774,-2809.3332710342975,459.91465405452095,3386.1823140467477,-35718.0554345211,-5027.2477766951415,34022.35322973966,15207.818910200825,-26462.819759775797,-24582.075540674065,-3335.4926020283647,23386.89651494867,9896.297221717969,-18701.14833034395,9519.832850335612,829.4457097393699,-9725.615558138443,-3433.8120521749943,7935.333323069024,71960.2472702468,9323.11636862164,-67996.55533230113,-24720.88354746063,61627.764368268254,12650.898661538151,1547.3499163345127,-11936.166755440725,-4008.541900193667,10808.126438085212,-63634.827937437716,-8094.943109260157,60372.429778474405,21652.957559856048,-55310.34844187851,-26272.968828680343,-2381.3399937559047,25525.451137117852,6342.659893279111,-25236.56800720004,66868.34734715158,10238.636723630592,-62239.669865025324,-27455.42585226363,52765.36217276221,1,N,N,55
16283.472855727336,3037.912869632585,-13941.400391665013,-5825.400132293405,13572.256778174606,9978.497357282624,1844.4477043647987,-8849.083955726586,-4496.984984601756,6878.948586728538,1073.0754248301337,289.8871398649615,-1500.8600028381784,-2723.2383753367844,-2469.8895608213784,5027.3734462069115,1295.4996942205528,-4577.409727674511,-4330.72178707641,1180.9162357892496,23249.382974619686,4613.689518922513,-20356.575312800705,-10799.805838262411,16951.789736505576,14090.381525614122,2122.005676648802,-12910.67060771436,-5241.198423482775,11052.467659361466,6184.11378504818,914.5673885149133,-5724.871590385797,-2400.2534689648082,4728.045501593883,-5837.144321135091,-834.2801020141517,5295.499399919406,1802.0410827171652,-4980.405352555397,-5135.939099416693,-532.7455206396709,4863.223262512762,1270.2997339518015,-4644.368685056354,5607.045231453863,1167.0944570908282,-4868.322660951032,-2755.779998666952,3810.3400163046426,13779.48958440151,1113.716701745857,-14156.101249862322,-5187.258424762515,10217.225442924275,608.5798671069284,-459.1889381336289,-1127.4719972088785,730.8308648479181,1620.6389085870421,-19433.793307521206,-2865.8140108393522,18585.80102408068,9418.307715556448,-12056.288984827628,-20629.226711171046,-3155.1776960007765,19371.499798470515,9334.022998041602,-14190.865641859342,-14385.850175224552,-2936.694512100931,12441.386238364536,6575.668627173409,-10884.67577295898,27384.58473166245,2818.1215109266736,-26939.040119582023,-9307.76846919293,22788.889772019487,2191.155135220456,-207.9996064716642,-2537.2268731927006,186.50110880677755,2896.8918761437476,-32362.56856475592,-4264.089172803719,30970.399699500635,12899.248389354721,-24722.321138962427,-22872.120927981814,-2968.7986436486844,21829.710900457416,8770.155908744362,-17860.262375720253,7433.056862545299,506.68333521388297,-7667.884222569204,-2342.189616145643,6281.940681280928,65124.777927631905,8012.391281172843,-61822.299467109726,-21416.983757941518,56157.62468293907,11524.273299011544,1453.4814782659525,-10849.342586930194,-3816.2357564205986,9578.862075499846,-57554.70466404782,-6742.232774325395,55004.528094339716,18216.187081108295,-50941.531913823696,-24134.048994528508,-2027.1572062686,23624.03343905251,5625.170884945666,-23299.170502412842,59841.93238730017,8706.090596990383,-55917.995008804035,-23263.309032712226,47966.58751075271,3,N,N,90
19952.03194967905,3370.6641135449345,-16931.169143622697,-4964.622427767311,19426.660176257163,12309.311041093268,2034.761413261755,-11048.320281630247,-4758.799859607598,9496.459256546932,1829.6613347240539,362.36170328004704,-2826.8854452580263,-4677.924998448569,-3967.8110678002804,7751.483775367063,1718.2990135335617,-7490.125106736118,-6525.56160154623,2309.301864558851,32152.277387746,5857.100336130655,-28442.96187463818,-13258.641299638319,25763.499974423812,17296.519257145137,2130.460232316911,-16060.577696176018,-4963.424950359555,14859.949339676697,7564.689453443254,958.6159967867108,-7095.277890076036,-2481.0671163779743,6215.97998059132,-7071.419915930096,-722.2000702521964,6492.888958212317,1185.7413068647074,-6818.198385863013,-5810.598324183031,-378.05202229503055,5566.31241977073,664.7718088910455,-5842.793765233436,7718.474501890696,1360.8525994608412,-6830.171412864528,-3104.180890163462,5843.7306567635405,17465.53540602403,633.9843139145754,-18663.583362375564,-5520.704434040019,12732.025904632519,642.9143531382632,-646.5623606658412,-1333.9997387469612,987.5034517207525,1607.1357357563502,-24851.39666892513,-2707.604156970327,24692.396287498905,10584.220098204998,-16108.243039603969,-26467.054092158014,-3364.385744266123,25526.8498237577,10859.642117041478,-19170.224724615146,-19951.351744724383,-4155.5340307218785,17222.047402555818,9076.453999856714,-16190.610922465985,36466.666559023986,2367.163745221515,-36689.30768672372,-9025.13970864511,32287.74631752965,2854.512971586393,-403.88322324309337,-3358.8200635552075,565.4773631038115,3778.8255984155535,-42854.334000097726,-4124.770495028674,41983.812594618605,13426.894594253687,-35270.298572206106,-29542.369653876263,-3042.814608041391,28738.58102464176,9516.772829412625,-24367.755240869632,10369.600481867405,-235.01095358449555,-11204.107772982403,-825.5519550669364,10229.230125320324,89405.63458119739,7974.170679334874,-86147.03598135097,-20445.946854280766,83646.12086503505,15179.44293280046,1432.9706895727097,-14518.76920145369,-3624.8957432437296,13763.398559570975,-79637.7809818125,-6638.5506310976225,77123.28651542713,17078.028243556524,-76010.02481684879,-31875.200881930672,-1668.3935875874938,31421.13403434866,4091.4796393216043,-32691.002824525236,83906.6376544462,9403.985484621315,-79865.39980289254,-24827.746171062394,73544.46365150281,1,N,N,5
17314.923989836272,2731.9343507492918,-15216.059722718115,-4987.117678008932,15849.735320068641,11020.424332038747,1709.6550382077166,-10074.124467894359,-4236.641188988659,8622.666976880939,2559.0633559543194,458.16440343834444,-3074.70997147301,-3492.6391719676726,-1171.748666602719,8357.494934084249,1633.4928053159301,-7960.13870663852,-5638.047481659611,4125.774507134645,31307.307523683823,5170.788723709272,-28409.6086777927,-12645.602423988517,24805.889829776785,14872.67827433753,1839.9058567015068,-13899.607940355478,-4549.408982476887,12519.935315233,6684.070390123791,831.6515299178541,-6308.605971047345,-2221.1608918455727,5505.612203373465,-5690.7005807747955,-608.052756558221,5254.099803101978,1176.2184310600376,-5205.594182221215,-4708.2130325775615,-285.8568482573527,4549.974043869439,572.483094953925,-4668.138486744914,6918.22542152871,1257.8492414810505,-6164.763751734756,-3059.1162758336527,4985.889558562045,14535.91740819404,811.7969183493938,-15060.926844738531,-4455.139905466915,11097.787089694968,309.4855261709224,-486.620385465837,-771.4657158210453,868.7918336601867,1057.3893204380684,-21608.05568158062,-2540.220034240048,21114.115680409584,8856.693390413531,-14996.889525997569,-24240.26105820003,-3063.9815515055166,23272.25782349964,9478.702698473815,-18292.45209969434,-21330.979874607645,-3575.103783195168,19333.825309756285,8619.66512485865,-17495.210126902573,29863.366068114192,2287.7533881939717,-29632.056157531846,-7746.57381827267,26227.523289822144,2086.317233309931,-300.68053106238557,-2412.5033425089637,531.177259074914,2792.0808942282083,-35984.82717364513,-3810.764354721554,34906.13385138237,11733.013871732792,-29523.977475847583,-25807.86140854488,-2862.5030152194254,24900.055837300446,8578.253789765835,-21210.572348434624,6097.626183625229,-225.3538155015333,-6623.331441540063,-206.84180521766916,6225.638209426768,72974.35636517423,6947.5578461627365,-70226.3874746764,-18358.76474405177,66627.01260557903,12652.765239472224,1233.7142548900883,-12117.942206962809,-3212.03120622972,11348.094591576573,-64421.56463361392,-5871.443298077842,62222.629778944756,15577.444114697282,-59683.5675547179,-25019.40335096777,-1611.0037157282213,24519.607647639674,4122.894135383707,-24813.975030125326,71938.75247336033,8159.658512168193,-68606.04744480916,-22082.802131176304,62172.15958328996,0,N,N,27
16767.842479898838,2780.6792780666788,-14614.772417688166,-5119.627665997252,14980.251261931506,10469.895367002197,1700.942199431339,-9486.43390845031,-4169.832592384702,7942.30856625235,1996.4866333941482,317.65776740958313,-2540.640212587241,-3021.686129230786,-1455.6672376367853,7689.714339554886,1325.9477525226798,-7452.404851526539,-4761.582470584854,4153.990880084717,30196.971017377055,4594.429618434904,-27654.23099187706,-11114.937764071585,24960.05276044668,14540.115623838266,1920.5073719855748,-13504.269891836864,-4738.994906921542,11976.460543420246,6379.137991247642,858.0374972874417,-5963.281221758892,-2262.7654310905327,5071.415648068441,-5891.695910952709,-668.7804117181954,5444.868304119565,1359.788493992229,-5357.05196069647,-4747.984055759453,-375.90387663681724,4528.2201896435545,804.4084524986282,-4484.727770111651,6970.583852685712,1148.1890953746467,-6320.4846775657825,-2794.903726571912,5409.467484347308,14554.295080888172,936.8009155412867,-15038.85378636023,-4769.125505659001,11131.501321176063,402.0290383342078,-431.81242071569034,-842.6051731775498,714.4322402912081,1088.46983670564,-21273.487495252964,-2523.2013385653427,20795.362804149026,8753.5399672866,-14901.569841263523,-23466.533803690258,-2846.4231716006784,22591.74276827363,8821.601306476616,-17989.044506004084,-19895.286852621724,-3014.011841134027,18152.828367959257,7062.560931664155,-16962.920153503124,29913.1109945496,2459.2643273135272,-29723.55253024486,-8321.224622483815,26429.076540963135,2263.0727933004423,-308.4223456647703,-2628.833976369209,510.4910279476569,3088.354339795522,-35614.30673448661,-3965.604020526732,34539.29770394477,12196.11293034716,-29220.896644942142,-25372.966898157403,-2712.9232839913084,24572.018104645933,8178.279054263434,-21198.134274324257,6596.168411353289,305.02042626903085,-6920.396056759899,-1706.780528947543,5996.205729188349,72553.81477016993,7394.79647509384,-69875.61075091499,-19879.295407339996,66233.92314691134,12709.864328087622,1158.2907767798906,-12261.711219062461,-3056.1482619497765,11679.138450249928,-64002.215883002944,-6511.561068871411,61741.889925744916,17591.326612599893,-58840.69772757698,-25434.033440518924,-1776.5143848728817,24958.490202082095,4699.434840735215,-25194.849935217586,70463.15399457265,8505.563042674557,-67170.20788359392,-23202.589844236914,60779.30463198485,0,N,N,28
18600.278311570823,3525.8966588816925,-15673.89361219743,-6108.883963184024,16290.051313270804,11427.150034487879,2106.9504781663486,-10134.632751207319,-5067.532393769774,8131.4055399637045,1336.6924581357134,237.4208873426698,-2169.0284828935464,-3634.78526626114,-3142.876777048436,6130.645293194115,1350.6986880404615,-5875.499241725492,-5080.447290937282,1712.6347001242593,27941.08660515747,5136.7040841628,-24586.719808941045,-11575.77784774029,21631.17204145833,16030.36914671443,2393.0707427844945,-14623.214980333923,-5678.812337538656,12789.756795181558,7088.0521321946,1066.8445082967803,-6546.791609203105,-2773.0457927582206,5436.096668941513,-6565.695654841801,-866.2351034182823,5905.012568902524,1589.3891576637677,-5867.891735307059,-5876.254484522384,-578.042211984091,5534.897175182261,1232.5937980574954,-5460.683164161681,6373.6910808424855,1230.952700066946,-5521.523153093959,-2721.291131663869,4571.69758234879,15538.215249948611,1009.1466790679685,-16262.056715043385,-5651.52510015135,11367.2927899223,711.9431718229885,-518.0714146484395,-1300.2228198246569,784.5487546442077,1686.1259075402565,-22051.434250176346,-2887.4494919234894,21505.46762327869,10235.131810273526,-13980.836974528527,-24068.566399195457,-3316.9322192217687,22946.311617166743,10232.896332577968,-17168.749288545143,-18306.042313725062,-3460.0781541281267,15984.450176897983,7589.500774932655,-14652.644665714884,31030.37268229161,2631.5523557755096,-31049.111455670994,-9428.591779038346,27074.79725884495,2552.125943546258,-373.1900007581586,-3045.69602592841,534.3395250826452,3620.8873815723114,-36685.75278162351,-4366.261491288685,35595.49574070638,13788.384406386716,-29142.141331299208,-26394.582101941593,-3032.3114898584363,25539.913422106903,9310.16474461813,-21488.483237380933,7435.692085142127,321.6652084168244,-7967.458333229141,-2206.6034008395445,6716.568156200856,74459.63149438548,8188.4685300863475,-71432.54579038049,-21962.85935188768,67473.7840852343,13387.229526635681,1352.7610668993061,-12848.453606773583,-3576.9123782970773,12081.994611751934,-65529.8743546702,-7093.033164849507,63082.9666260352,19170.124000618962,-60238.256519947274,-27578.3076287516,-1939.8730618348313,27231.7564178924,5344.084444095368,-27834.10386515416,69325.94534905512,9451.02724269134,-65330.559779036455,-25417.75335271588,57812.42068349222,0,N,N,67
