m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99,m100,m101,m102,m103,m104,m105,m106,m107,m108,m109,m110,m111,m112,m113,m114,m115,m116,m117,m118,m119,m120,m121,m122,m123,m124,samplen,typexpr,express,subject
21275.649096721325,3566.256427854712,-8499.651414336708,-2551.1585895812423,7922.193799452823,13588.250834091095,2271.8275122693003,-5823.372495910573,-2616.0702779939143,3767.1248138206765,7760.040377580626,1446.199098730668,-3730.0932444901746,-2852.210455572146,574.0251155623494,11437.099388836543,2377.9421772443534,-5082.1077203092655,-3708.6349852929175,1794.3727174153503,24235.66354300654,4786.870128579089,-10272.931078895761,-6027.696565725246,5878.02697535735,18071.748358438497,2302.3410763218913,-8094.739899950404,-2614.465343742344,5631.190773451692,8112.3032239997265,1046.2439647528072,-3692.160304317773,-1332.2979245066144,2393.3675860820326,-648.8263471554329,22.050104251773753,239.7414808493072,-251.64478623526617,-470.718796713899,-448.45196032715944,201.6127720763968,256.25944768675436,-389.48423946320304,-465.02368218297966,5064.659809849056,1013.529150323959,-2131.8715613211725,-1261.9908600254325,1192.5444617822386,18350.98484236474,1505.4506530510491,-9151.149759821777,-2916.4366217589914,4999.066128905304,3464.1527312912867,-3.5520419523157045,-1875.008063690818,-199.03354803256462,1283.1874355423154,-9673.774722250231,-1345.7193995493062,4513.218378524675,2131.2733753468337,-2144.980705696826,-10813.825340398844,-1576.408238606324,4958.911871627595,2314.5145506507097,-2645.532028847195,-8347.60261801329,-1704.1819096674062,3515.895486954626,2152.2859005766095,-2003.7701381708694,29439.48865184559,2584.261538741227,-14363.945605501718,-4140.905113155186,9244.525241955726,4516.611523455382,109.62345663024783,-2343.651981261448,-289.52840560542995,1700.4557067807414,-15215.559601470948,-1797.2205818962193,7184.261514886048,2674.196233897346,-4340.108041314546,-11885.90763539547,-1435.7720716801064,5572.45381236809,2088.5865547079084,-3395.6621260033517,-858.5563513338639,-510.4565929004805,169.3003351685628,581.6042857050577,78.31507565131238,57288.9512731573,5636.899423126829,-27230.49165851786,-7620.378972501967,19155.082523116263,10441.073719430397,966.4449392930384,-4961.2456226176255,-1288.0846187296556,3487.105145474826,-23840.871242497527,-2285.9604277562617,11389.459227712943,3119.418706159863,-8096.817374515245,-11426.356091411977,-751.9611182249607,5594.042556173977,1034.2868779079706,-4195.489359126891,16710.358071106086,2268.616178425585,-7681.9629035002645,-3068.4383812027104,4925.2151348248735,3,N,N,72
16611.927320671377,3195.8069177959255,-6229.1215289395295,-2153.155865412657,5866.126354019857,9897.829359252317,1954.5167868623612,-4005.6756924069036,-2164.73679775683,2338.4363914304113,4460.857507086679,1078.586456857193,-2090.37738049663,-2195.3863957854987,-425.9566698828833,6350.0559933805,1697.4388805116978,-2608.0802135089057,-2573.9077076744134,296.2445534043327,14228.262879897915,3413.9718176942883,-5518.302872451117,-3954.2793651290563,2809.830115013819,14515.20103720962,2068.540114573967,-6283.437148066805,-2226.181565563984,4219.006325600769,6133.545343343738,918.1692575808552,-2698.1869438200824,-1126.680811165442,1641.8957692759304,-1203.8299451496928,-45.96372988078153,493.8412517771148,-151.8313721835152,-610.203162708675,-1050.7105586869409,58.44547851780676,521.5266138084819,-171.6978168805818,-578.4494090987899,3261.5665248695764,719.7103055739423,-1283.2426117281175,-816.7548289847824,668.0634122230964,15306.499800583631,1296.8445162026223,-7546.621882891863,-2451.0933122288725,3931.0373333376156,2987.175118949619,27.29059452318367,-1610.4984682772179,-213.87956041891653,1107.0456025809058,-7593.022947971878,-1109.395302270211,3452.197870351661,1701.963189406291,-1432.597514508896,-7720.186546526156,-1272.8488219429476,3413.628554117882,1789.0323292822718,-1607.4924615589102,-4199.3097611596995,-1212.8110799491797,1540.2075353038877,1416.5577673505695,-709.9620275825799,24693.345339324616,2055.6977876102696,-11975.739278462364,-3273.8696822956726,7518.432783924583,3912.0464065418255,111.85332217081452,-2026.2288849144447,-283.01854448117,1452.1437393521796,-12309.889240243027,-1415.7088101700829,5741.44919091095,2058.539061834038,-3326.3896199313767,-8999.84223059009,-1154.6216009627897,4143.438511788437,1633.5001754898904,-2397.0775554698475,901.4932972522552,-351.7828080862672,-654.9108430642553,355.6108860903839,592.6647963563232,47948.501583329344,4299.20984339245,-22670.22951484775,-5617.765819675093,15825.258329507547,8507.421043654791,806.4894737475843,-4000.1114088246723,-1052.9521225540789,2741.8106609652014,-20252.716960730766,-1688.8073185343392,9651.877081928238,2227.4801509921613,-6856.950840068008,-9857.860227280606,-633.7800083920553,4815.307819518198,876.7588219080586,-3568.0294008146966,12999.323467387474,1609.5301533826384,-5902.076737329188,-2056.5006121056026,3751.3891502946876,3,N,N,93
16502.406420620973,2449.9184963796474,-6896.037117072715,-1961.3011830834607,6010.251699255295,10608.11839914311,1579.2995121933968,-4655.111180331604,-1857.1330085495001,3048.2235802120776,6254.234328258479,1044.4677664608932,-2965.483463097742,-1938.5556165878997,781.8476740383687,9507.769365302638,1725.7731903072306,-4269.8601558846685,-2627.529313885736,1820.797552198289,20434.38738668098,3437.175405139378,-8951.323227210096,-4388.700129298091,5378.643252677032,14151.789929295606,1631.6741965535211,-6473.755964113901,-1935.2782302101036,4547.871490305481,6337.80290859046,725.2584010417869,-2929.9430467777906,-936.4947722190379,1946.5576423461475,-520.2169200114997,0.5828659629828081,221.44837804987156,-121.31729376914674,-361.67080128678043,-298.7734324257816,156.7053083484411,193.12580856390298,-273.53493051242214,-350.0386555884962,4179.91972155656,757.1040693791632,-1807.8223261212672,-963.1002385768513,1049.7980708572534,14609.997244416227,1177.217620725346,-7274.105807368145,-2189.896738073038,4262.457620447447,2757.8762732534005,-0.3632763495647353,-1484.8002406741598,-141.3069424670894,1054.4865811149784,-7750.419595237512,-1021.159425052804,3635.3842429846745,1591.2047502938751,-1895.774286838026,-8803.089687839072,-1142.1257023202577,4090.9626427603407,1673.7419163070842,-2342.6112579076907,-7180.0746939039755,-1173.7621611794416,3148.494989767172,1489.1702324997993,-1919.7835563014391,23586.525877527318,2094.864340598567,-11507.892004231839,-3324.050369219066,7495.641077185802,3699.1713854310274,105.56939758408652,-1913.5174850094536,-252.58209070412408,1394.3085896023886,-12116.835765774642,-1408.8306069722466,5734.718838653371,2088.877373121418,-3525.2798801002677,-9594.171436448676,-1080.102759094153,4530.590248046466,1574.4034051261522,-2832.1978567100896,-929.1218478307605,-301.8339764283184,298.1173531435602,327.772511799586,-103.48938429143016,45826.0828383071,4563.881010194291,-21831.808070480278,-6271.4488052111265,15214.555287848954,8501.76150947173,766.0271725958419,-4062.3517087310056,-1041.6414696290685,2850.470221890296,-18913.954054377515,-1879.165042450878,9037.290613911986,2601.22458944732,-6338.439275621471,-9122.089344382513,-642.9381590263301,4460.454895874501,900.8182952310273,-3294.9625091211624,13513.901542258613,1764.6091001408106,-6260.158224225561,-2410.145000364959,4044.338206476649,0,N,N,26
18326.804733543126,3260.87870373821,-7003.906833442154,-1914.1304512916672,7215.969200154767,11152.557863441116,1970.8922409194665,-4666.272515477072,-2181.634506545268,2987.965156877183,5552.223048712743,1065.6244258531933,-2754.314123427904,-2402.067717673969,-197.37781394476286,8363.564413004513,1715.1479447089398,-3714.934936434992,-2740.5761073503118,1066.741148672366,18828.268233831128,3517.367527678229,-7892.186993962928,-4098.6168022368465,4914.704054814823,15973.384723464298,2091.7666822307388,-7052.472842768818,-2242.8888536230584,4997.781240347832,6861.861693713019,950.4900557814581,-3073.083964664137,-1180.4368788290867,1954.0524862632442,-1115.7767892906325,-2.440373385251519,464.9473384181757,-235.4430652274503,-684.7352803756405,-905.2589710502234,101.15547934988876,460.9184331902706,-243.1262020635529,-585.5927293865559,4000.029936909549,747.8500432551791,-1663.0533554379601,-856.7684348363368,1003.7194788680242,16859.203681823692,1293.7765917228605,-8471.792447081,-2679.43169029442,4430.938989764685,3279.8773394237223,50.208463285166545,-1760.158727414445,-267.97754395199553,1172.182237894626,-8519.590625124898,-1059.2473968371282,4026.454577369815,1764.493961329954,-1825.278951455009,-9091.518030268353,-1232.2118681942245,4188.080037165138,1817.1046607423261,-2224.5888169238315,-6139.977778708679,-1243.0519576200668,2531.954747824425,1447.152605044286,-1584.18563410968,27407.656284842342,2130.239916848046,-13486.395504146258,-3575.138011589763,8628.24638677449,4344.288906349878,97.08634399265023,-2268.09134693551,-286.6991707532775,1638.8755144485622,-13743.42019040213,-1471.0331684261246,6533.384569131422,2236.608377281073,-3910.6557346868626,-10296.73571870507,-1160.9541827887024,4845.598826774853,1699.108463099478,-2945.064593079879,305.98698986418685,-342.4051326177955,-372.596164583592,311.0505928597577,344.51455142260926,53561.92694334652,4672.053009042839,-25580.028703490476,-6222.477617700793,18291.086599676655,9589.591516439421,785.9172823603408,-4588.533041922825,-1045.9679255015394,3267.154618936973,-22481.084988910115,-1936.8856357581783,10768.154399774647,2593.172630470176,-7765.0671231625865,-10791.997574248358,-696.2273799350012,5278.717818026076,958.6585949250768,-3942.3289954825705,15179.680546698495,1767.4994969914455,-7040.263098078566,-2326.5395088998002,4706.596555935892,3,N,N,96
17755.375420560704,3627.7121839148076,-6682.272759467616,-2819.6146800391925,5855.683646374111,10690.006344469039,2166.7137168931245,-4307.701794314238,-2430.727247971976,2440.314117504065,5029.941598257682,1086.3457816231646,-2327.852559389596,-2131.4217889394104,-204.50997076997186,7324.686134600959,1663.537508756895,-3107.8765840250435,-2517.863244388952,701.4042658940198,16604.076338069626,3406.346032166999,-6783.3607261888355,-4016.2619613274874,3790.664264049665,15356.797402680118,2522.132953221613,-6580.372977116731,-2906.105961854525,4147.800681234643,6563.31328496226,1085.9556350079326,-2848.0891532478636,-1355.47768234248,1641.139875179496,-1169.6008191615547,-105.79768416704798,491.6016210549069,-26.19611282228442,-581.3647372034922,-1057.7715198163821,26.132304245662283,536.6768361857385,-100.63685259174324,-581.930958399345,3514.192393098063,793.1436180103626,-1389.8078481556174,-925.9564264008695,698.8715827378419,15760.754103436979,1858.2388257677712,-7614.8241689223305,-3249.499451394379,3724.108276434326,3064.9026747295584,131.6426465963074,-1622.395790377405,-372.8861592510307,1048.810224018359,-7973.270215512186,-1328.7429788182565,3584.0505154290745,2008.3146260307276,-1455.1569336794528,-8445.489247244934,-1363.361098876434,3771.6380269268466,1936.1011272598003,-1848.7029235572563,-5413.402537609802,-1061.2042338211477,2230.798967023976,1236.549635374873,-1329.1980015815059,24667.7437942888,2953.4459048826934,-11697.377971216662,-4516.895693439074,6928.09893262359,3920.786177424602,194.35272840567637,-2020.0224793743369,-408.4802071592446,1429.3644140035249,-12454.20260004641,-1894.2850150323432,5652.190017793526,2705.119766356442,-3029.2436934017587,-9451.708692170541,-1372.9574215960686,4295.294444824673,1927.1857914435304,-2403.482008916908,254.55892216382836,-118.62829764172739,-259.0888648972009,31.817986191371062,188.64747960893192,46567.57249788956,6005.105781531757,-21467.365022941638,-7994.31007635131,14109.902520740237,8585.242801308093,980.0528591722932,-3999.1282183123576,-1296.7689725022099,2691.4211246994632,-19400.71997542923,-2559.5832448542587,8942.301935925805,3430.3144000875077,-5866.1176658812665,-9637.504069903494,-1004.0242681425847,4569.313378012303,1369.8322709885363,-3186.3044804071596,13007.200253046798,2077.6881301668363,-5797.827862522836,-2740.2233584423775,3471.3648394947477,1,N,N,55
16283.472855727336,3037.912869632585,-6385.1820798169265,-2501.6577565711586,5355.503673505576,9978.497357282624,1844.4477043647987,-4142.188627474284,-2118.947726239298,2399.81246307048,4875.674782554434,976.8935723068674,-2239.3276293950576,-1820.4016694948868,87.24713874310584,6884.044912860304,1501.3551980246452,-2913.4544441804537,-2182.6608545835174,851.3968095400602,15339.705754841212,3040.907684160632,-6336.596290154229,-3594.8800582499257,3610.486412100205,14090.381525614122,2122.005676648802,-6160.4075743822395,-2479.9968859334335,3991.19358834205,6184.11378504818,914.5673885149133,-2747.625246527303,-1157.1956474099127,1666.2685127109937,-855.2628594477878,-95.20865734841325,344.1519586462767,-9.933742651167563,-419.4496290621427,-890.9192677423653,9.996820293298228,446.7859525712604,-62.5997656037177,-464.13261458364457,3223.7051626361017,675.949297620862,-1311.386294547934,-797.1270613447645,709.5257440124808,14405.485402232965,1594.7657437175392,-6975.4481759265045,-2743.7090033841955,3665.0041031191686,2951.0592396508523,116.72022249097799,-1555.641430216016,-316.30685251244597,1064.6032016308768,-7128.935742766787,-1158.9751064430707,3203.3875518220348,1721.9421049048144,-1375.585957991224,-7777.775705022527,-1232.7976343442856,3469.4064291340287,1714.327036829252,-1772.9168437576163,-5167.009686567078,-998.4895378419546,2139.8167478808705,1165.1199347385786,-1271.3893508507567,22399.258529394327,2557.078073072472,-10658.986532125155,-3905.3486613800865,6431.185898499398,3688.514628905853,212.96301664830239,-1877.3165743786208,-409.8462799178659,1312.0291533814789,-11211.8362227,-1594.1635601751054,5137.391202232759,2281.9671408789122,-2857.775756053146,-8754.964978078988,-1204.688070332077,4011.753373110301,1691.8321019389916,-2323.3649699830275,-164.48086206879475,-158.47968844343075,-39.84374509784277,109.57070602471441,33.24873653473753,42211.06679463582,5157.019448479062,-19592.25412014267,-6911.510296799298,12960.566701186803,7895.744359735721,910.7515986862337,-3673.5426532880265,-1215.348023922139,2427.98025213868,-17495.274518942137,-2117.2151737324757,8158.579362655504,2864.497603555938,-5456.334363905671,-8875.325240255908,-853.7275146667987,4255.218253907313,1199.2018244971161,-2988.109794498992,11475.767859162213,1762.529629501776,-5130.374830157402,-2302.303195667576,3111.4889550965017,3,N,N,90
19952.03194967905,3370.6641135449345,-7710.368870297263,-1838.8899747752191,8138.718919432157,12309.311041093268,2034.761413261755,-5208.912450949366,-2211.214382281591,3471.772933068393,6360.253988462801,1114.4373058462688,-3174.653780271196,-2550.585607669058,-62.32196075509213,9460.669000014392,1836.9724134316343,-4253.168972987464,-2975.526562662664,1309.5947044235086,20960.800356448475,3790.339419563724,-8874.11901413125,-4460.385874950894,5587.695494590401,17296.519257145137,2130.460232316911,-7721.303457845729,-2303.2180068558805,5539.927285616722,7564.689453443254,958.6159967867108,-3430.2860541962136,-1191.1859489412175,2245.8741656275743,-979.4351226612877,-9.034994609919538,396.0329402961031,-223.10703387956866,-635.5878299746861,-794.8654075731739,123.1984848606224,414.945688290351,-275.62418573028964,-578.3725619658604,4443.545040029354,818.124713545902,-1862.6694378629302,-958.8509821435586,1111.1642525523364,18087.159541937788,1318.154263822165,-9151.069970281065,-2869.2446088615898,4724.590566602295,3559.5135251270144,23.76858281605782,-1932.0565245690832,-271.7570165135629,1282.271184299646,-9114.05924052518,-1125.5459529752588,4322.844143976515,1909.852695705056,-1923.5992223194905,-9860.444693875334,-1299.658378204104,4573.197342056281,1951.6506713483632,-2436.8403225972356,-6925.449431860221,-1324.562591079082,2901.997330289008,1546.0851925346901,-1874.9790477995612,29277.86132081942,2278.3999278822885,-14395.685124996395,-3834.3479484741583,9152.52123220665,4620.829152282717,107.05398426808323,-2414.786523304709,-320.46526633813016,1728.6589782989909,-14757.340583696292,-1567.004957332549,7011.40512019413,2382.277775400361,-4185.939786818839,-11169.036196169794,-1237.060154891035,5266.95278629262,1821.6830500002047,-3204.6660350283214,45.717435856912886,-371.09697821166554,-244.3128852263224,353.1232909887838,243.538436320291,57157.44071889845,5032.99432932682,-27204.371643174607,-6615.594220550616,19434.822027531547,10233.1654543847,867.7434318919346,-4874.581285159575,-1138.9563762786483,3463.234919636706,-24006.147426479565,-2060.9713383515323,11466.32790547117,2721.370040298572,-8268.938748603992,-11545.470754727126,-750.9321439885977,5626.589943889783,1010.4798336618644,-4203.267842971197,16238.445269049453,1877.4896823152205,-7522.172296922174,-2458.6300338140695,5031.175742658707,1,N,N,5
17314.923989836272,2731.9343507492918,-7083.313794579519,-2092.473167224598,6347.716525883851,11020.424332038747,1709.6550382077166,-4800.487267911082,-2006.780103790018,3117.104278457725,6248.028514424806,1026.6068902660813,-3020.528428357013,-2031.4341651989612,655.5951561940117,9356.093458317187,1662.0536426503502,-4225.639160752797,-2572.054960198621,1758.921799965597,20355.802286821043,3355.1297274271096,-8888.881935990063,-4184.530721170223,5475.854224792931,14872.67827433753,1839.9058567015068,-6706.536386682228,-2153.4159177849897,4594.682526485676,6684.070390123791,831.6515299178541,-3060.43688075456,-1076.3562336842879,1979.3897063787267,-549.8558669967149,3.9368967567109507,211.79068367903176,-158.01642766885436,-355.19779270681744,-436.10674906455426,133.20879355834984,249.47821644059565,-247.005077475548,-378.4249875677557,4096.530978235105,756.606578609155,-1738.928271596023,-931.9891528972414,989.1494421894399,15230.6690536046,1291.8312764493685,-7517.11528477392,-2383.147239207999,4141.9361773885375,2987.2202276378785,62.448470452551376,-1576.0427459700604,-231.31083733155856,1064.79968251814,-7867.039678246514,-1020.0101245029953,3677.180906329006,1604.9878284445444,-1808.4157467607156,-8936.556202216398,-1157.58992501789,4143.617409755965,1696.7535047742458,-2331.2720468038133,-7191.387153714275,-1137.313593512214,3175.234850881129,1426.1556854073613,-2036.1745706173083,24241.85814544794,2119.810563884297,-11738.826520706047,-3297.3441665741702,7524.690386945467,3810.474667115129,123.94399180520423,-1952.53770437936,-266.61447027321634,1408.7713307865283,-12407.932739627082,-1427.3579880866537,5828.168410169659,2085.836026278798,-3510.024003718442,-9755.755292055037,-1138.6839422034536,4566.365896284977,1633.7435414780828,-2801.1494606549763,-783.227957702773,-336.51560082663536,230.0878870061888,380.4474014137784,-75.22682035896742,46885.236513336014,4437.31050217855,-22217.206137442263,-5919.442382515373,15493.98719283833,8565.942388957734,763.038852432903,-4072.0817282039466,-1014.3977960186612,2853.325946611751,-19496.085077968855,-1845.923583282475,9250.351569485605,2472.3010062975604,-6473.0998535094395,-9339.206018604857,-719.3616591731565,4504.960668553867,970.6440752315071,-3268.048325556404,13863.109828416209,1619.645897622334,-6435.558762034621,-2165.415871067719,4233.819414405231,0,N,N,27
16767.842479898838,2780.6792780666788,-6769.118693291415,-2157.012561973278,5983.186377077014,10469.895367002197,1700.942199431339,-4497.351589587184,-1968.292045453687,2851.268436763216,5689.325595020323,933.4131450738571,-2747.048549141774,-1866.3272664863048,513.8499786229454,8732.28222484763,1466.5706701134272,-3978.3037546928076,-2287.3336651198383,1709.3527421888264,19495.848446799522,3002.87977337521,-8605.457896815378,-3713.1114260106297,5493.312647347088,14540.115623838266,1920.5073719855748,-6493.1735129180815,-2241.681552331373,4374.246278086182,6379.137991247642,858.0374972874417,-2877.676418507258,-1092.4643329487924,1806.9713307569748,-783.7430272549652,-21.458465792252895,334.7520595341018,-111.11402231972838,-448.9155680631361,-575.3132881317927,86.82413858477985,301.6020482427797,-183.55454418527444,-388.13696837699155,4015.586831867034,688.9933820565452,-1736.6270419427283,-847.8463754052234,1046.158166257777,15107.68193064084,1397.7705061726347,-7422.704600483949,-2511.305463774989,4071.743386167118,2918.9956205012045,101.37623432106696,-1522.922862621504,-278.6301420532059,1004.1757283254245,-7815.07498965818,-1010.29729501055,3662.0911349047046,1585.5837149535746,-1838.8610440560037,-8703.796497236404,-1089.0654374857493,4048.3798362187777,1592.313344335261,-2312.380651939538,-6737.164458833239,-978.0679430365831,2995.8139260914013,1201.7833931582604,-1978.1367556263351,24148.237730532852,2257.230469065545,-11693.931722998183,-3514.7188735678974,7497.418792561215,3806.5972425306422,129.0000954423092,-1957.789459410094,-282.5500543289242,1418.6628574827237,-12314.186324112834,-1482.663758151262,5779.954387007247,2165.811297098624,-3482.937918183876,-9596.649991712367,-1099.4630931049928,4504.607597612144,1578.0878604319687,-2790.3329371693826,-566.4424511496727,-195.75820971020968,156.81690179800307,178.83572545989892,-76.55273423403162,46584.06251395002,4727.812631901722,-22080.0359781737,-6403.18841112333,15361.493618155473,8548.670164887042,737.6938838728815,-4090.0578647171837,-994.8983647769693,2897.201336537778,-19380.299911859547,-2046.676657748632,9170.744907612887,2781.035483097434,-6361.814026233782,-9394.975420940536,-769.9755077064615,4532.187013836152,1053.6357758190184,-3276.6686362265164,13619.030811238521,1701.6057028228763,-6319.802056365078,-2298.338089027989,4153.492455271664,0,N,N,28
18600.278311570823,3525.8966588816925,-7105.350631255367,-2495.84122990938,6626.194195697921,11427.150034487879,2106.9504781663486,-4744.18705478352,-2377.101316793728,2886.7326435152218,5652.588921494491,1059.5398302274255,-2745.786343541015,-2260.991276472128,0.09122785403383205,8116.834571179276,1634.2931093376692,-3575.297088041065,-2559.3927118105403,1059.165730659871,18313.66226792755,3379.158290976354,-7667.453247243711,-3936.212961829073,4657.859259581892,16030.36914671443,2393.0707427844945,-6959.818948571834,-2651.856182417475,4678.914227267282,7088.0521321946,1066.8445082967803,-3138.0806738536785,-1333.0869298625953,1923.7503190412854,-916.6794544527431,-51.40864186758806,350.54689758187357,-161.5665007858693,-545.5123055027825,-1014.6395032535145,38.79030812123577,499.53803496493305,-153.90428976603528,-580.4711460110323,3688.1030789543875,739.0043612349675,-1500.9663451431616,-841.68896505259,857.1011258685003,16303.73101535416,1638.3341740213996,-8010.3292006603815,-2989.290194685424,4146.291329345771,3390.7448874892107,138.18405855525756,-1783.9327551304395,-372.22568582883315,1183.6062731501656,-8077.36917598521,-1170.0903793248622,3726.69174054276,1832.6368589266235,-1642.3321708321505,-9052.697839752836,-1291.9462857956605,4128.496034206238,1858.2847940858398,-2188.4309330592328,-6459.43086349897,-1144.6956435216443,2734.670572751001,1342.1903705335453,-1722.7994300426776,25405.37135645017,2542.121750903879,-12315.70736895215,-4060.7196487085225,7671.673197400795,4253.098264289385,166.82294013744342,-2205.6805861699686,-378.64762814075846,1588.4598005816833,-12691.705680197732,-1654.7832591519932,5919.941088029354,2444.903008422826,-3399.883011441207,-10092.718929272349,-1257.4167166081816,4706.289740048934,1816.5615665036835,-2815.1993908542445,-513.3722683595984,-234.4258677517825,88.08520757896656,186.37748581940212,-32.39822123692011,48191.46737666565,5289.25628225495,-22715.163774669076,-7164.092712394159,15667.294004032741,9150.566362173431,874.1838023750634,-4355.858730485172,-1186.9149578148345,3045.5590714077325,-19856.94630380737,-2238.643303914214,9359.094980547172,3047.5233887289473,-6465.533842907379,-10156.782607851648,-864.348196729374,4924.263801338202,1219.5193698397463,-3575.1980808482504,13237.036088059998,1890.322220960685,-6013.33734638549,-2501.881116440337,3807.9108051861103,0,N,N,67
