m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99,m100,m101,m102,m103,m104,m105,m106,m107,m108,m109,m110,m111,m112,m113,m114,m115,m116,m117,m118,m119,m120,m121,m122,m123,m124,samplen,typexpr,express,subject
8884.620584414477,2193.4240532622925,-6590.167500527514,-2533.775943614385,8736.43749051806,5483.018631033787,1297.288307270126,-4546.1974023845,-2797.513874222247,3635.806984126823,783.7415481536588,129.53728790680984,-1662.6180828877452,-3249.0489939069466,-3231.29166084046,3137.2827940864563,900.0092921629182,-3228.718691253576,-4107.243316766192,-413.6447464174547,12793.059952961932,3456.683955588438,-10367.046982174328,-7465.843412181406,8921.790458775451,7235.259424950194,1273.059460810989,-6338.130345287889,-2697.407123496072,5649.96127456232,3159.676265832654,588.5647891654022,-2814.343310674826,-1453.3739663116226,2210.0522969417316,-2952.3311834990345,-412.1903272520648,2522.1152656618588,449.8879370106955,-2886.5976213796334,-2389.745342701095,-252.86237532188477,2151.521393160671,325.87824527688554,-2314.790477076821,3211.516983051688,753.160461530761,-2654.447715933495,-1574.2041818780237,2238.202295771862,6358.865518527884,57.90958504260533,-7407.5563907149235,-3048.710702214559,3171.433943330853,-251.43438521837288,-472.21578975946784,-264.65271833110353,639.2822934856404,268.74313663341997,-10244.497196383425,-1382.0420484466486,10370.599889133437,6152.455525002134,-4582.996938102347,-10731.200204810244,-1865.4651830293249,10301.142521357684,6489.927075904856,-5835.225970392305,-7638.392852868201,-2619.9996538745136,5758.07658753902,5575.945996491516,-4954.33834679774,13742.719856632815,881.9841110026719,-14205.738790711417,-4306.4435120791995,11524.614655898999,658.8485101979933,-347.29919952122225,-1041.3569792083995,538.2415781325127,1305.588077090535,-17096.888040232378,-2011.3126151090014,16823.870062572714,7084.761113504954,-12664.580624568993,-11708.966768090544,-1584.5799900207985,11342.382888869099,5243.572970747791,-8503.260737019213,4300.133665944679,-460.79357477422684,-5048.340499223101,181.89526207921153,4675.608756710535,34841.45211808585,3878.1146144275244,-32992.935695926964,-9285.964338914553,32751.397429182012,6052.796748412509,741.9898795565633,-5631.780295732357,-1695.4756116119186,5434.051212323737,-30780.306188097522,-3116.057121219058,29420.61342897525,7501.55751008778,-29851.212700343363,-12187.922448169926,-647.278570156301,11909.855266043722,1134.2381472532475,-13364.650921206121,33075.94618930169,4922.289593503596,-30774.093854496037,-12808.348681580446,27419.307611757715,3,N,N,72
8106.519584012269,2082.3086963133087,-6025.504690443227,-2753.03439958893,7426.243115013061,4738.296245742382,1189.0603348746365,-3874.5186942996224,-2619.373347930811,2827.035726559184,-149.51932647143508,-0.28692718131804895,-583.0671689796317,-2385.7775291826997,-3590.9182098303063,1188.0803087388388,621.4110096868301,-1158.0258187764964,-2829.2727794102175,-1894.805425794866,8325.044757839212,2713.0321058917475,-6083.449537395709,-5323.066588992297,4798.43302989932,6821.8519165831585,1301.8343865390268,-5931.647327872206,-2860.6951911978003,5065.622963580643,2888.376327025432,564.7409792616177,-2558.0555584746926,-1408.1949953171752,1942.8167237238672,-3054.8471182481394,-506.84312290003726,2609.2975224384886,793.5710869530417,-2763.3318507547488,-2669.125271337961,-336.05464501893454,2436.920059706827,646.679781794363,-2465.0479314349286,2427.6282336796876,679.046823471721,-1872.1687950564549,-1352.7737390130546,1415.2578048087807,6318.869442022877,316.2108700881174,-7078.531962380839,-3288.1519594458587,3248.125306772844,165.62000436631092,-364.9474241856247,-613.0171134214803,445.74622749901056,728.9727475766205,-8991.158699454358,-1446.3938246316,8875.075692483846,5870.952797486419,-3432.950751396565,-8727.583418742117,-1701.8387884644785,8148.771329536647,5593.8483362553725,-4092.7158493327756,-3858.0652135544133,-1804.5180188690224,2238.558910318947,3252.8341600292197,-1836.9299056567108,12834.401204005426,1213.1679916474784,-13010.792828557525,-4993.178975640337,9996.680725043441,926.8409593620405,-229.5640837456576,-1244.3775675231982,253.76083216009653,1445.8296619109465,-15259.63196797063,-2168.687835644184,14752.708582624691,7281.8053394964245,-10345.557192838045,-10238.18030943,-1573.2675448771931,9752.048662247817,4999.679639308723,-6931.804858385306,5132.130773030836,45.4539826355076,-5637.57755380952,-1215.0309512216966,4700.131602690977,31034.463461912324,4226.954233280729,-28948.522674464337,-10497.668971428073,27088.43652640956,5455.346160887662,797.4127249513076,-5004.313272863907,-1920.4687189903352,4481.739388827088,-27633.164173494355,-3488.5527215255524,26058.34184458986,8759.893431516224,-25093.99341468168,-12134.978812740013,-1017.9596115747173,11793.44282411503,2462.4405143351005,-12436.084917983393,26680.653821376727,4611.111585696168,-24237.286293779503,-11768.506579390625,20243.510335156043,3,N,N,93
8234.047002551917,1410.9927440693373,-6906.653565681246,-1755.7827000768448,8633.580632699977,5546.073061698824,838.2744089032184,-5062.223502513746,-1898.1087471972055,4806.010032553766,2268.959462686391,134.2925451973677,-2922.576407618171,-2314.6849329956467,31.088954675903437,6191.424815106353,814.5295569471315,-6375.935358770162,-3529.0691605201687,4199.5291117055385,19600.450623538643,2952.5217945687164,-18220.181015162816,-7301.6193211181435,17470.325562170958,6676.425859540921,861.601800548009,-6176.101960336901,-1931.6727703409388,5936.847960515991,3135.9200480633253,395.31184316545693,-2961.203710142985,-1021.6093634938564,2703.771725820403,-2171.606898881826,-272.4557922775512,1894.2300247148178,315.27587532570385,-2131.5120337834287,-1530.678741064176,-118.33203356082025,1381.594663820904,61.18851698323914,-1541.66902191382,4095.5004655824137,647.4049676026993,-3760.665125878052,-1563.3149776410573,3496.071590987129,5776.217326643583,182.474995803041,-6415.464727885223,-2408.094080191958,3563.845197497807,-411.33564213161367,-266.23287545504763,139.05921964586946,331.73343899304757,-322.41964870910704,-10290.892946106589,-1026.4108418117148,10493.61074950621,4507.079262129035,-7050.30442572299,-12816.702955785331,-1442.2855500292744,12720.298288728214,5129.148264904718,-10149.104076192829,-14750.053341551617,-2244.4443539387607,13723.716182256834,5521.592693828712,-13478.496376835823,12471.49013379649,886.2807393885694,-12695.560213975468,-3769.6173713760813,10566.589446021317,460.6625947817015,-171.87280525712103,-648.0631710841778,213.96285211167987,606.3797384420616,-16235.048731889821,-1610.0181186123568,16116.51452257801,5644.601180033644,-13401.8580567899,-12656.082932638335,-1281.7526231632553,12521.575630633812,4334.248766498328,-10755.938322372363,-483.51932855380437,-442.59383735365395,118.98448671812957,672.6674556740004,-644.1179531036187,31765.688158184854,3228.2098011543976,-30439.513137847687,-8176.009632886938,29759.168781207554,5772.99684892642,572.5546486626391,-5506.458362745636,-1392.102525947194,5375.413872081104,-27334.0161925169,-2703.0639455826877,26261.740521513493,6864.799954742666,-25876.963724962483,-9583.744024883934,-629.9176719003249,9249.322458085528,1254.2814701788307,-9796.402069575053,34768.96401438844,4137.873954776002,-33310.269932138595,-11337.577619759642,30956.285370841935,0,N,N,26
8396.674926791466,1945.8744302613582,-6289.382783851745,-1883.0433101333265,9084.158089188219,5262.436027308732,1076.7654692335148,-4531.901930640569,-2326.2254010948127,4032.086459983569,1184.4492297114793,-47.68745739310236,-2280.2170119351367,-2979.911412366974,-2415.878580572281,4425.94202333969,710.5795242551653,-4731.585464579908,-3656.237928190689,1720.6789539312772,16045.790446298257,3190.6163068366136,-13971.517945689458,-6756.355818813009,13944.371838178111,6845.300862675525,1157.7283059424722,-6018.767487353391,-2365.8213822111766,5622.0522312849625,3007.6790208440484,522.0135376644195,-2716.77130529647,-1292.4883567657205,2250.73493130061,-2709.1168940968755,-406.5716479287533,2254.2409791940077,376.31409478215426,-2679.2310928520837,-2005.3628718011714,-258.593553394253,1743.9359973275518,321.12050815843094,-1866.8319632680646,3717.2036964385866,676.7129614826036,-3233.9633422827637,-1357.7256605155108,3132.1259238654447,6049.613331148213,104.78251656531143,-7038.065733380408,-3159.46149468715,2557.551613464917,-288.04030474698857,-324.10375116267375,-78.57463295373941,346.6376156188016,-178.87145507917785,-10109.711876107194,-1095.102219207552,10503.488117467943,5562.686942886566,-5123.913934297176,-11528.383393265676,-1607.8611354808936,11352.488098585256,5857.818508263051,-7634.507025605617,-10833.043811804106,-2462.841804618095,9231.13564708596,5166.721648301424,-9582.229136900463,13147.452516843594,804.1576925937067,-13667.191492081085,-4198.797955770984,10845.56481110899,643.9644563801171,-258.0346773887746,-949.2578463438188,326.11523703596606,1018.8436401075534,-16507.591527156983,-1706.7727338900866,16491.126963336676,6449.204674226576,-12665.207113264001,-11973.73013463525,-1373.1618628606511,11815.54722442267,4772.130687092209,-9453.365995065347,2185.6808921359434,-470.25467349419347,-2841.095148891379,178.96293676066534,1902.4671093180286,33434.80518979728,3468.5307040587413,-31855.0688136905,-8297.97745965098,32163.416368615835,5944.870866704764,607.6043585595021,-5660.304619984798,-1442.1020228335833,5671.533483906572,-29185.120724982247,-2914.071814333266,27869.083789793545,6903.932565354327,-28463.14809633755,-11002.59691282866,-652.4780100635469,10685.128238625799,1179.042506366205,-11878.721060415404,33923.30706208352,4499.8086393256835,-31963.51293174242,-11697.463330906357,29726.44959700117,3,N,N,96
8470.640586680163,2095.11216715116,-6500.780156829624,-3126.5518625930918,7356.427636602583,5112.833473077562,1223.2948433761396,-4279.707344812517,-2802.4353309571134,3161.9683324024763,581.830842029254,110.11658356944366,-1244.6870785276062,-2494.2569026430033,-2424.649415150957,3179.8923990175495,921.7133726847314,-3105.1610167596473,-3702.2662946610076,129.49925446239865,12892.364916619132,3472.178101394558,-10574.6973115483,-7905.294969233148,8297.195635258471,7037.423785860916,1350.2940816923433,-6125.952012142262,-3033.1366436861576,5052.586499908605,2926.4347757569376,577.0453383879667,-2584.8200894233896,-1441.510884038224,1921.724983906091,-3138.780671778952,-532.321166478939,2681.509374669142,896.0072665470519,-2671.0718029572836,-2322.645901211107,-306.6881392214066,2066.16796210559,531.6910706923188,-2012.146372129599,3486.6356514452787,831.6810378316651,-2927.3899654633997,-1881.0818461576691,2296.4235211880996,6491.603559331648,429.84113535333364,-7050.10293167469,-3232.138570615925,3493.5337368213613,-237.53249672691345,-385.7600094347331,-147.8283847567007,621.0365094454877,263.34494595585295,-10325.579865786916,-1675.464407519551,10079.607085686683,6304.9933057622175,-4936.994286477127,-10596.95494088035,-2020.482692763082,9911.958385853439,6453.491506235776,-5800.4055933247355,-7203.574218343463,-2394.6459759373147,5520.040941367506,5286.5846690824,-4251.516595576116,13742.479554825943,1386.1557332439188,-13783.273255851593,-5263.732873164967,10917.6008032034,751.3916574847021,-249.3528314063883,-1047.1643426369974,367.6680711350021,1285.324006231008,-16839.271046308888,-2422.969949114229,16218.477129038922,7863.947974107157,-11923.205917253901,-11439.154991779535,-1730.363574314,10913.825863879953,5425.49047299063,-8122.345602002448,4357.364142024244,-48.418873178997046,-4810.704766530851,-735.4272559319527,4159.258272037699,33793.721010655856,4570.945723119512,-31756.390630786293,-11770.067037731085,29468.587347286724,5957.301079440753,808.7195192431419,-5570.278549140875,-2050.806166554585,5094.76860071345,-29606.58199043673,-3793.2830091803953,27993.625153698318,9785.75063935596,-26493.681809476595,-11551.212667813037,-821.1963050593935,11301.796309733429,1951.660812580616,-12020.914160577233,32118.53581275562,5641.332977768075,-29429.4719525219,-14952.537593842635,24299.69089845779,1,N,N,55
8984.746829370864,1839.488876395595,-7373.09166354877,-2782.777427128081,8789.130088275824,5703.400620075032,1080.3722049215107,-5079.47660596508,-2591.957965076147,4341.992953897874,1398.9644116502932,132.14534169390902,-2053.818942961007,-2465.7779348272034,-1444.6944389107186,4722.862952464596,931.2560942135285,-4698.868266564542,-3676.2421656205515,2100.851918301146,16928.319955507635,3407.007857621312,-14973.389432529491,-8033.701544898508,13579.958831214228,7476.049753307185,1216.0879375345844,-6769.598823836632,-2892.284844468184,5952.952525295688,3326.1228067177076,538.4714018238201,-3066.7939536739245,-1417.7372954183584,2544.3507865798983,-2896.382183466278,-438.2545620263403,2537.5742462983408,767.3035391488925,-2569.6235542201866,-2245.312369880541,-244.186600295679,2063.337261061676,453.7204147820763,-2058.0248365403054,3857.3461262649694,784.6544357989458,-3391.219050617527,-1864.9047271461573,2864.268824530227,6798.026308814682,482.95162961648015,-7291.480623179665,-3334.743707114714,3570.3978897736793,-161.30493361333833,-274.191548315576,-112.77287701374337,392.6105778554111,16.349703067790188,-10973.860865390663,-1504.9384507578316,10908.316706691545,5951.100477477739,-6129.502321843851,-12571.252643861453,-1925.6018396577324,12089.773285421166,6299.106203186837,-8572.60066897346,-11645.66145882602,-2445.2451232397198,10230.57282393211,5617.147532953222,-9800.543785942062,14042.582727823576,1419.6165839848643,-13933.633082505981,-5139.45058657653,10994.23091804036,762.69201563768,-163.31678057633158,-950.718732427317,225.56777566199042,1013.1096882703769,-17530.3207785488,-2316.550776718932,16949.041673525913,7496.40833705667,-12974.188286015913,-12946.226913885428,-1758.9663616433713,12464.817162724268,5487.125703803145,-9974.749097707801,1873.0090440124404,-201.87806391430445,-2189.4996243255823,-108.66400024089216,1312.3632192462615,34345.242051903355,4350.828354816351,-32282.73452734998,-10986.301109945092,30245.22225276912,6180.710890224968,763.118946233044,-5828.372235284944,-1935.2023985127237,5452.488732843482,-29814.798257280127,-3697.945065084435,28059.199971932503,9285.760722117473,-26537.828895906605,-11244.756487472583,-985.5209479576921,10795.629999194112,2276.874544247969,-11094.67351886963,34757.013711355554,5286.542554261583,-32314.18700966132,-13969.29843326961,28135.22476976561,3,N,N,90
9113.868739785665,2183.8647706969764,-6712.591792821799,-2053.406173457941,9829.023605603532,5558.292100751965,1241.066485204271,-4676.315463444469,-2633.2391937135117,4036.032075032245,746.1358413494994,4.745007315591806,-1901.6036443900534,-3467.44234018684,-3547.0357309987726,3656.4796698337714,780.6963424076665,-3982.9694175346226,-4096.57037644039,417.7448505992181,14961.941505846577,3409.110213004176,-12651.164073208845,-7124.38619198605,12516.300570656906,7536.69459034582,1259.012508701556,-6628.36794465934,-2533.8188375632953,6277.741246150533,3243.692953918983,588.7181745576337,-2899.8697647128147,-1434.6625584020524,2364.420383241103,-3181.4535453571725,-398.08872772615325,2727.196991451775,284.88164212955303,-3363.9205578176943,-2510.589615914408,-262.96710725128446,2233.4746181082874,264.108320039449,-2480.7634021905114,3639.6020608829117,703.3772731876159,-3139.1158084196923,-1406.7549102766914,3087.53125781375,6950.03854788016,3.7539458678639903,-8185.588315331093,-3334.0538305308414,3410.3330570334915,-116.42849312745125,-414.7295466957359,-354.7980674274794,477.63004475332383,161.5209330667551,-10896.022873964055,-1171.295755696478,11380.867784036342,6116.992847746071,-5445.968522575333,-11802.705044127097,-1707.3922218384587,11642.199902757717,6345.23688128655,-7466.2560199830605,-9419.652955858155,-2660.6758563877083,7555.209751065027,5447.885447170016,-7696.778273739406,15138.38589751505,771.3683254088289,-15891.981072269158,-4526.362222656262,12948.501944996275,962.7997522272235,-358.9705855066293,-1383.072497041754,489.9119671610629,1576.4966842282079,-18361.18490734683,-1868.9690606012782,18413.43614908598,7212.361910909665,-14157.739210585823,-12841.809366145211,-1440.7738161804905,12744.927628024754,5179.199873238346,-10115.661325795147,3887.2932494218535,-450.67255773422755,-4655.290289474938,-68.65498839912334,3684.355531213753,38239.929471972166,3844.3088596944126,-36572.85843160673,-9308.406133597717,37021.37443875229,6749.760046111418,641.1099474457958,-6461.100791707851,-1517.7598851394027,6542.625793256419,-33568.00587021892,-3275.1954179488102,32173.54903020489,7898.16758388825,-32867.97754702125,-13275.498759675502,-689.91352394613,13003.781905211457,1278.3614626891308,-14495.819198888228,36466.791478203995,5049.016980230073,-34242.0485498965,-13174.354338680601,31502.11610856924,1,N,N,5
8033.741417702622,1657.1027477435298,-6479.937407872871,-2201.7510334969948,8150.860979974937,5120.250425239534,959.0695374895326,-4537.14848132789,-2201.8860055026253,4031.153953001666,1301.0895694413778,87.26085914970176,-2002.2813377825926,-2377.0699314648673,-1352.3564846120403,4317.975209846007,828.1702071428238,-4423.8949549516965,-3545.595880578915,1924.9169878981893,15468.872616204126,3135.71472838099,-13754.031637967513,-7449.626273757825,12738.766322491738,6637.012710150368,1056.381781747144,-6000.7011164051055,-2409.807701556336,5483.338603558643,2979.172411504113,465.3007517993526,-2749.8411285774155,-1200.8054074594993,2342.9283859894554,-2528.530270026906,-379.17131159010177,2196.6537908218543,574.9578303908331,-2384.695869338333,-2007.9523445538002,-189.6241783901602,1842.5057431271796,270.76511260506624,-1959.564610145457,3343.9275973903286,725.4300750004941,-2913.5463296614635,-1695.2706439198291,2517.3400140552085,5944.2876869845,335.7312051102176,-6561.416380255739,-2996.7384459635177,3169.5439384449624,-153.71676382052237,-275.5461352212365,-137.74302426603094,347.5635964378501,-10.91362695974226,-9689.895454552894,-1270.2923377198465,9787.95737173556,5335.678091202032,-5548.249915783142,-11302.856681886664,-1647.1481925468847,11038.890484258729,5673.651993734922,-7907.987065780448,-10951.398995029595,-2244.434004400005,9719.526015316651,5227.230926912342,-9459.867341777177,12364.795758631746,1201.2238030498856,-12475.100511826844,-4724.058898980949,9859.228414543637,691.4497136573481,-170.90121081250444,-904.4281832816495,198.4161833035098,943.7184765264855,-15444.007189817861,-2025.9452847576206,15101.64315806961,6845.580883721258,-11574.220004818253,-11497.785389568968,-1523.4933447183494,11178.577069705883,4947.367451060287,-8922.424359297696,1585.480314755156,-192.80780885893978,-1964.773416911879,-209.46504107560168,1195.758944048434,30407.057324865786,3997.8031021431325,-28668.60201264346,-10206.424204212872,27225.61740371699,5566.057801447855,691.3829899540835,-5252.2533162329055,-1727.1063727177652,5016.907283206538,-26305.84895740617,-3420.3098312662014,24830.086347030665,8727.250298152474,-23723.101352508573,-9998.033449519258,-928.6505726855697,9538.943773070998,2066.3387960513865,-9863.386901525253,31277.923532549376,4851.508341187423,-29332.944388278418,-13149.232077202905,26002.386953310204,0,N,N,27
8447.287940801712,1564.4616984382646,-6994.319228092058,-2051.210023887058,8730.424408188392,5612.805986777179,891.7318043660935,-5102.993487585633,-2052.909560279701,4771.00850998959,2269.2613333545564,41.29948143182759,-3025.11547603688,-2210.530521606544,13.938417090088933,6719.105893007763,742.1046524259921,-6951.45809499636,-3341.9597394908496,4854.5320503507155,21240.052102768135,3017.2642070892734,-19787.30758519724,-7306.499153794122,19297.917862838793,6866.949847451906,1008.3607046634454,-6269.941500105408,-2315.508014079541,5760.251742125254,3118.590792997428,446.928514520064,-2914.7637077825925,-1168.3918016889447,2557.218942624516,-2401.581718762707,-365.66016348045207,2058.1957623778526,545.2537377107125,-2132.6736989201545,-1484.6317116773312,-205.40013982640124,1289.4947082300955,309.500682260779,-1288.3368336735996,4607.923299745955,678.4656949801476,-4236.684667778997,-1605.5911191500797,3932.051894669912,6051.107604595594,336.6027770750365,-6602.221891759733,-2885.9034340762437,3198.381015312993,-530.6219788204442,-219.0201996279789,294.8798755308711,217.13693053665992,-580.5569603275562,-10932.979257337985,-1146.3378508362357,11083.897621440674,4919.219552469498,-7154.111763087864,-13414.608754414116,-1564.913913832002,13250.743317027243,5461.646471278429,-10438.245999088194,-15563.970849650783,-2243.670233420633,14539.968339432957,5417.825727031849,-14684.716986807394,13223.226318377303,1091.8440750522416,-13283.229301008683,-4214.214271287094,10879.2262956571,422.30790717460866,-127.960104304259,-571.6456370886634,134.14013606993888,500.58873795027966,-17191.792565961427,-1802.7340631859718,16927.446990156808,6089.378691217234,-13917.799989949073,-13040.66861639663,-1436.1112543599336,12790.844539487742,4670.42365300227,-10862.592239895715,-155.53817995543295,-372.7759582945855,-147.95414204738654,496.05733285344263,-572.2455951101058,33692.074492252344,3520.1611207609876,-32140.17916135716,-8756.92829583711,31394.931592088695,5929.808502497612,623.8025824702096,-5637.566113193278,-1512.5022958238048,5505.185669100616,-29058.3665720973,-2984.25799879791,27749.863969883463,7411.075346750223,-27252.04711502102,-9423.08263221979,-802.1414950367941,8965.181613011053,1641.9892471641733,-9380.821546236552,37791.57837219297,4344.680569600994,-36169.27136040619,-11720.60687161764,33832.655543702276,0,N,N,28
7382.225795519387,1723.7730420543908,-5730.281381952043,-2512.182338054553,6282.809992450229,4888.491893737468,984.6941568083048,-4276.341965141733,-2307.0342334989386,3504.081564663781,1940.1210879099947,58.27476021287134,-2711.417501150471,-2209.5146036614524,237.83529171159205,5617.389283916344,833.9805512270223,-5765.185866191005,-3505.329542987157,3770.46066584219,17218.574765121662,3271.457501783081,-15413.688583549872,-7851.981614677877,13747.083870616727,5775.100161721688,1121.4724588699373,-4914.019673313277,-2290.9040071672275,4133.068107610839,2598.763024248731,486.9814783497063,-2307.472775071948,-1190.655873427846,1804.6809898571048,-2019.764296470872,-426.20403449341865,1513.828842511968,456.3401992641317,-1534.6588870298792,-1159.3381607481247,-242.53376365719132,855.2664017158643,251.9908601827163,-784.9689317147955,3845.6427518468945,722.5043006998085,-3348.309022296704,-1543.1229084025663,2973.3874265954573,4456.716580562039,260.1634492211685,-4822.755083644603,-2129.5402768772374,2241.6894670017177,-820.3635256370655,-288.52618322702926,598.6720012675255,540.278638943412,-619.9275668609647,-9055.68226387405,-1214.520377867245,8959.847039589995,4652.805272773288,-5444.00020097438,-10827.428536242256,-1681.4170595084222,10392.18517354695,5431.344378219485,-7509.797069205783,-12362.485488361648,-2479.0030967478956,11130.074772200873,6167.52675697538,-10082.085981243597,9800.242555953744,674.2595324884068,-10091.150956657291,-3253.2805219825887,7921.992520591173,-206.04975072833463,-276.0325255581769,-46.025401660511534,481.2453477311782,166.32787766882637,-13696.66938152922,-1552.2992058097338,13516.845559972677,5519.626801130142,-10391.749731852888,-9910.375604861561,-1238.8621638420009,9705.274101378465,4189.685220478417,-7669.790014264552,137.20800971088238,-544.2499205156048,-614.299382043012,807.2259654387803,118.90314735087168,26106.537397039632,2712.6845238509404,-25053.05198996295,-7248.69204623431,23677.55368195701,4298.0025487238045,444.16759851334507,-4143.228778904726,-1213.6651225483934,3930.184886525446,-22582.54892695725,-2244.2878037574737,21684.199034365476,5918.715964079789,-20660.18148769847,-5964.127001970823,-168.2113823967681,5917.969897995532,311.90502541453566,-6424.905903179344,30975.942325152795,4255.151939028838,-29257.81133220443,-11670.36338668258,25669.3961297839,0,N,N,67
