m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99,m100,m101,m102,m103,m104,m105,m106,m107,m108,m109,m110,m111,m112,m113,m114,m115,m116,m117,m118,m119,m120,m121,m122,m123,m124,samplen,typexpr,express,subject
17147.69507272722,3069.8368741703093,-14561.75854278521,-4969.783548494596,16140.400527945214,10990.122813560525,1933.8365837860383,-9867.615211754457,-4647.5634737388245,8419.052044243277,2689.161493821296,571.0998896734653,-3451.42774030721,-4637.234423128403,-2072.526655481767,8109.184006886905,2020.1546137848045,-7763.058033285388,-7304.642520888403,2850.981454945666,29320.033990781092,6348.259470563647,-25745.15862846756,-15561.862881763023,21365.62953683985,14408.584521634013,1938.7379792898641,-13312.44674513996,-4593.072450061892,12101.813981293268,6518.957251343031,891.6808815141026,-6100.049811816267,-2338.8071531461233,5284.929695154472,-5385.960591097629,-611.4486754381653,4869.785099378071,975.9186502244002,-5043.309729988765,-4412.112378811783,-279.3523461857564,4183.402405258422,395.2883678273243,-4389.753216824964,6733.699484576405,1394.8585040973612,-5912.394040953139,-3366.1788931319443,4788.764802051275,13491.198883874844,570.8919772096465,-14418.684127880046,-4563.889634725476,9674.586769114318,-65.131860146098,-644.4298702496834,-529.1403285346496,1137.0906967311516,775.7603017491022,-20895.886388860075,-2659.4340372202028,20607.331786652496,9859.429308991466,-13445.725282166106,-23180.846032660425,-3509.7937643663645,22175.59952296656,11174.621270391377,-16100.556824486644,-19584.54878108615,-4762.904519551183,16871.329599653494,11605.232613513264,-13958.153120039713,28245.087568234245,2111.3842066309444,-28366.899842082727,-7812.969804258922,24814.5534312675,1645.9170565897016,-384.19269154335717,-2047.2104463525943,660.1693030763805,2400.3652322631083,-34691.91309883006,-3792.2570324062654,33903.41241084462,12201.092553181314,-28346.638384786787,-24712.591573048194,-2998.5125218664975,23921.53560838516,9302.659541565896,-19943.352487055385,5901.3322887385475,-769.8531827471392,-6814.375280562452,1070.9520168694498,6948.2118493856005,70182.22201984568,7099.444629075263,-67473.47344915505,-18535.69476072809,65134.3697473378,12076.433878906708,1347.63354908024,-11475.828554754833,-3439.9937023026196,10783.825433723923,-61947.556748315925,-5727.01291465563,59966.49929847259,15021.123894295764,-58982.21164241024,-23723.80195404915,-1186.6505634064335,23463.98455216099,2782.657600806825,-25015.590795554053,68603.15068903982,9106.208882442774,-64927.96656213654,-24694.870039140016,58068.495548930274,3,N,N,72
13872.574914216852,2839.0286439782194,-11395.8908631811,-4650.468737806027,12211.915349929874,8466.44327128034,1734.815011758793,-7364.800953283582,-4123.536322821575,5703.34068228852,806.1537749795825,343.71342755793864,-1452.2888285112517,-3548.3495123163484,-3453.9483239512856,3839.2686998939653,1438.6025754174912,-3421.080389506367,-5129.188792767252,-808.3514636410368,17801.823182476546,4784.242393189284,-14478.117486663716,-10814.882604189777,10727.863305530693,11829.239869579806,1826.3485798069298,-10696.345784022862,-4245.157747492961,9301.975622772461,5161.552152681709,812.1656018439376,-4736.136863746578,-2093.9538816532036,3881.7461186417636,-4911.762648797242,-654.0432112629819,4363.401825179707,1116.432346565914,-4362.559619043308,-4234.473143986888,-379.88086157246124,3982.2012786975065,733.8975132478424,-4016.8704699262375,4595.43152918298,1112.0746090908665,-3799.296327246122,-2483.753793665961,2775.5449504554026,11342.737941544488,576.3184697000436,-12054.29310766786,-4109.934960747059,7789.659549668983,294.4644167468698,-549.0848615506229,-850.2109787491092,944.9808150804793,1260.1735501557023,-16296.411448311484,-2371.2929939564583,15792.53717860968,8516.867877060373,-8973.959308214244,-16613.646301107983,-2925.705336834449,15478.966320712052,8972.175993915069,-9889.135744910505,-10048.050986508715,-3397.33290417263,7626.182096866506,7525.218893500718,-5404.327563941337,23211.492432831277,1855.9577118584,-23206.493593795843,-6832.626768525491,19653.296884027557,1607.4984416860793,-323.72246394305256,-1988.9410776193943,504.55423437141803,2364.7423995859626,-27654.6242252854,-3297.022140230371,26741.651591722188,10466.780248635601,-21181.921342238442,-18678.708111393644,-2524.65976176669,17838.9398689348,7680.973102578327,-14050.700437290045,7866.3872686848035,-267.1642901999285,-8563.330560015718,-367.69623252663223,8111.979643499871,56681.582258537645,6053.5018263366,-54013.48826711197,-15581.84218190541,50975.237488514314,9567.419295419964,1194.5313030602438,-8973.308824063644,-3040.2025857571334,8073.166268542338,-50572.89693576409,-4849.258715363585,48644.69930424508,12564.067872477415,-47137.889418898056,-20431.430247815475,-1180.851241267552,20224.010053949554,3042.3314724545444,-21274.724851071973,51572.57562020995,7280.319170931958,-47985.431821780665,-19039.97598740094,41355.67183119753,3,N,N,93
13976.756058168776,1998.8301025015862,-12426.906576950345,-3452.559134966732,13443.545766869433,9136.845858914934,1278.112703244219,-8452.3433418989,-3135.7002623360786,7583.240814075884,2930.1788059755754,470.42821105907024,-3342.1298012117904,-3158.609982771951,-159.42569090263487,8587.257359690786,1583.6355343697576,-8278.776412522064,-5494.013245458669,4926.418050014325,28953.678652354112,4691.214478218788,-26615.30112264869,-11936.9663377496,23406.064826418497,11860.787085936106,1293.9197909493041,-11219.622773759515,-3182.5549661815103,10520.44519949832,5381.453755885483,576.8054511761386,-5137.893635978525,-1537.5166055749464,4671.307538039344,-4326.251772414919,-416.8890570784938,4034.9735160549885,765.6024505737552,-4172.141425895463,-3266.5463401763204,-101.52941214277166,3180.526565916445,69.22486115683961,-3453.8386697107517,6421.809616145941,1105.370610720193,-5860.864994684021,-2815.9416559695514,4968.307215361068,11498.896496725625,523.3745369768919,-12069.66727506568,-3363.127388100156,9087.353680593496,-86.85175943708418,-449.7160561844456,-304.21340433420755,838.3563582167947,497.7192810794231,-18089.720545507058,-1998.1279697737166,17866.570697963463,7176.7053701641,-13271.162005664613,-20915.65044154947,-2506.369465671367,20276.504356327867,7968.0756914748135,-16358.415029838827,-20260.665541353923,-3339.0537732698717,18539.84462125026,8363.005511984386,-16564.645563313417,24362.590148464915,1838.5347828074568,-24334.043617435473,-6420.706282136733,21749.00334408232,1562.8645181660122,-235.74188125521727,-1820.47259387327,388.66338281438493,2032.2646660989924,-29807.843748729796,-3016.706553172754,29177.15348426066,9531.169544887349,-25260.074392834926,-21930.63001464833,-2243.1114007016963,21376.6792317655,6929.367092591997,-18637.383900071738,3222.413124184057,-339.7403761453602,-3746.0847170086545,273.4753459526778,3707.590480003777,60315.82586913431,5826.246379522725,-58301.01691854761,-15613.542866383921,55922.65267583865,10676.698564959266,1030.883146847412,-10262.558669837232,-2696.6889838568786,9728.451340968799,-52722.90689297313,-4837.234370090593,51178.2034690043,13019.65190058624,-49702.50717007701,-20012.18357431121,-1068.663089764329,19746.44669541337,2635.9265844550237,-20492.39613456172,60815.880016873,7204.097676738634,-58223.968086362525,-19882.48240096847,53049.93543989483,0,N,N,26
15191.93582561231,2726.5255120227957,-12692.52248968338,-3830.061887504225,15037.063350806004,9415.58328530058,1619.0708473273762,-8442.38630760175,-3812.2321476096054,7317.455212556687,1626.7113037832537,227.3858492237438,-2615.9676882851604,-3919.5585861531627,-2965.516742927884,6611.453127873327,1346.7963150302444,-6530.2433069137005,-5341.616191524061,2438.657483498005,26150.371355230454,4823.185608029732,-23127.26766263206,-10876.65142377286,21275.46058791387,13050.036657558585,1723.3790502953118,-12006.887377060335,-3914.890647446827,11119.874802059261,5701.719921615376,785.3292110786333,-5318.933861604613,-2034.369471442861,4611.184746909135,-5324.31127161965,-575.4979738640761,4800.393586109524,809.5400501551371,-5132.726049340818,-4278.542197801033,-336.3631460078971,4029.371095619156,559.92153839845,-4201.310699821513,6131.36661162701,1043.9268075150856,-5422.468176944937,-2285.9443801473017,4817.826770201962,12963.578476761739,459.85839751661626,-13948.066065379513,-4377.490106259205,8939.034348674031,301.80888765893104,-470.6246015135454,-793.7149774392807,702.5657027038624,851.2508705939284,-18999.1122209405,-2025.9230037551945,19032.508630251683,8288.953552409754,-12177.569316911531,-20674.037136969033,-2694.2394446694807,19995.94465490244,8825.035247264967,-14919.082144710539,-16810.596917223687,-3607.740145371942,14533.668984243688,8024.902570202977,-13709.816252567402,27292.50409015831,1669.7083310983303,-27615.23661428106,-6747.946804042865,24121.13082308269,2030.5378968462599,-325.7195305498092,-2413.8309168066353,478.06888274205255,2684.542683706319,-32339.584004702676,-3032.6607456632482,31868.212009009738,10226.974147459676,-26687.840357186167,-22487.201776837133,-2330.9797282030945,21957.047011235398,7442.062356103281,-18601.252883458965,6983.539030862331,-418.26092294361126,-7773.141636156967,-125.62307567902542,7016.754165020767,67419.54919460247,5843.7644537923925,-65099.40393233695,-14932.433125635238,63894.029087634925,11481.631396695499,1035.145712690947,-11036.955517727869,-2634.5322518720486,10631.978168565634,-59759.02609624184,-4883.209470638549,57926.696704106,12460.095010349534,-57605.80115424532,-23170.11071292159,-1124.2096329868762,22883.603065777123,2661.4715081235786,-24156.79592085928,64843.95560134584,7335.783131024043,-61761.34733201603,-19432.893429930333,57114.190651804136,3,N,N,96
15283.601014843938,3170.326688635915,-12734.197325960185,-5781.178137167375,12849.266675538995,9216.127422270063,1889.9828224602627,-8049.138088628167,-4569.393392090144,6171.47716943992,789.9266616296684,236.5610774193642,-1426.570399112191,-3054.1829506954928,-3008.313929899655,4943.09331081078,1362.315595342956,-4645.06600356055,-4946.22641625971,847.811278473747,22609.75888965167,5015.326766180181,-19550.5715169988,-11901.502208657721,15973.618924249527,13188.22027367094,2206.4742618607615,-11920.669427411645,-5389.064523226303,9977.99260512578,5616.917841909107,945.5762428240829,-5122.991910575021,-2467.203700557637,4055.3661586444014,-5767.429820497677,-863.1822639643187,5186.358127714173,1800.7560675100044,-4927.4297716081965,-4802.507148751281,-513.2828760063591,4508.225855833474,1146.9320862063332,-4351.242094129755,5583.534905737329,1266.3287077180246,-4793.303722141206,-3006.219020817129,3663.3160805400694,12945.368501528028,1131.8376529379254,-13401.12981072778,-5554.276612954744,8787.024284247713,385.5388587427315,-472.8329112308344,-892.5772079369094,747.3094292832333,1186.5389459177468,-18616.3933644146,-2906.1735674069087,17923.416809566523,9945.4598883948,-10936.945672076978,-19537.73824565035,-3204.07406372499,18410.43045625023,9839.741450382922,-12871.290869300163,-13600.434705268675,-3195.982770872893,11547.168630455802,7307.793085995448,-9881.493620471156,26027.605985242822,2893.895825166082,-25633.47581381342,-9681.11122053197,21354.244221865418,2041.5579239973279,-276.10404927201364,-2428.4042209026006,367.4033678018151,2870.8098829767614,-30719.21257390345,-4462.484685580637,29329.97783410619,13655.36462571735,-22773.770317633698,-21359.738845023814,-2996.375714442485,20357.378910290485,8984.327991787619,-16257.63813347662,7641.998436480766,572.8605349756303,-7919.759812976938,-2617.2822479889046,6548.840977825427,61765.9455198949,8386.622150528883,-58351.71378443455,-22390.630577471737,52993.138177750836,11017.25422070412,1379.4177124567486,-10426.065960386244,-3621.405122677136,9525.952586678673,-54281.93146934913,-7264.035307020122,51438.517944304316,19499.38248204271,-47147.92620943243,-22268.088803919753,-1986.2463693795426,21670.549165019624,5250.89304480194,-21666.93088773364,57739.8600358761,9566.777100107987,-53573.90678327686,-25890.492079372812,44921.28263882352,1,N,N,55
14395.022609446656,2587.1385224739115,-12396.4366417486,-4787.484283148524,12748.66098446704,8902.746364980741,1579.9168017715697,-7984.220219718691,-3894.811092871437,6471.589755355528,1330.8229667018754,320.3187584034766,-1775.6284278679366,-2843.655235422541,-2160.0318921426433,5412.565152179101,1354.4097879207307,-4996.705481975014,-4596.135130907792,1581.7845142288493,22451.767810811598,4510.497193236373,-19724.295343096815,-10736.092732411315,16503.506676943623,12438.561710886519,1785.0711618654836,-11482.881762342047,-4430.197670341617,10052.643981962923,5447.21616196765,774.1048645653119,-5077.219031529401,-2051.8450328922772,4275.80673798074,-5091.434035617234,-672.3743704717526,4657.285515704354,1418.30583402387,-4511.362421227568,-4241.347776221988,-369.5880650314733,4054.2245622418654,839.1318903182241,-4024.66786644717,5439.882906502309,1113.8870503174505,-4766.672794134527,-2689.3569420358813,3753.8364065564265,12278.126908166694,917.0633555568855,-12701.345832529554,-4576.816672436558,8917.008372290593,383.56783220065336,-417.8684191726027,-815.0709674428765,711.6442195408987,1145.229692504367,-17698.02839845628,-2483.220383983334,17126.32807088551,8499.210705576636,-11195.2794907588,-18898.953552161118,-2844.069173587546,17871.921510393055,8616.285234813848,-13149.076448990538,-13977.566575688626,-2973.040394601595,12072.524990978338,6803.734245543343,-10483.239535480343,24921.41080274139,2462.0101057136926,-24592.392351810042,-8173.126913425266,21079.783806234962,1868.5385034905676,-200.49554636379779,-2160.8076357360405,249.10383604921412,2474.4484504722004,-29632.237183456247,-3766.8088814977855,28512.88942035115,11512.326446403546,-23190.552995682578,-20795.359494227952,-2655.218886411154,19913.78398304206,7906.392275144523,-16440.515724541456,6588.606975712817,266.2796753543889,-6940.635325983722,-1597.6077407436965,6111.2061282375025,59923.279348605334,7132.676919581113,-57117.2130156927,-19010.294316216095,52995.477664616585,10434.044996242723,1253.9993801765895,-9891.496062712713,-3305.4813989583345,8981.169416856212,-53032.59437038114,-6042.436599575733,50809.55363314232,16192.003918098257,-47915.52691198917,-21501.283511535312,-1693.3063516364427,21073.217821574624,4550.684932257322,-21214.51144308839,56272.77569199621,8061.930611648043,-52811.12387981268,-21660.646311666096,46086.384565386084,3,N,N,90
16250.10812161737,2835.793841796685,-13591.391932949038,-3763.00532138056,16481.57515738995,10176.55934882358,1688.9293217424267,-9140.999589463494,-3904.3135325167777,8086.0925478552745,1940.859692505443,263.9976372172454,-3004.42525131229,-4313.700131004822,-3174.058015742732,7077.221982874369,1481.8161093973813,-7022.285187277893,-5958.566830674276,2446.443959395207,27597.42252483026,5189.39662368537,-24395.520206816458,-11795.444608900165,22470.92241865642,13872.820546527837,1752.3335865353217,-12823.622307471978,-3971.8016511675705,12036.025136087508,6168.924517981803,795.4135979554603,-5782.343915512925,-2048.811841743424,5105.713783035364,-5444.138289496797,-579.9139652047427,4921.070291861213,809.6946581388247,-5334.961863562226,-4482.196721732904,-300.18406689809603,4239.252340058728,425.5175352146276,-4515.83834591411,6341.367463993123,1142.5997990528151,-5607.854388569253,-2586.7786103247813,4942.547943759584,13525.090931748993,413.2352808927402,-14687.155881765826,-4678.2105365278985,9147.639601593182,297.79004554764674,-539.6757229531643,-862.5340814938673,787.6519034258517,888.5397175407084,-19936.238108413956,-2122.684204904698,20050.33996697971,8908.15591737039,-12565.125871568724,-21881.97847536348,-2803.85223150074,21251.77681769414,9380.601635765941,-15759.381495462805,-18066.08323119849,-3825.0345008212726,15640.110168175033,8460.015045758317,-14901.088086514324,28331.153323671722,1792.2151810578457,-28672.269820099893,-7310.639144486614,24701.124962063117,2011.3498223946544,-354.03640404356327,-2427.4200238536055,493.68668253004637,2647.4808962472853,-33877.30112951739,-3247.99316925605,33371.87396993314,11000.236900080508,-27679.391134484584,-23776.531620300775,-2454.7807123330144,23253.719986255266,7939.861280883761,-19597.28889745509,6905.086064604586,-387.32866327965274,-7681.712035715417,-258.12753544168527,6698.622113877913,70006.94995235538,6365.484848805594,-67320.98692962079,-16056.518366593675,65858.6264240165,11943.680792898045,1133.5853036607086,-11418.76347647106,-2832.37276993547,10948.903945644934,-62127.765516882035,-5312.322655762353,60004.9120406797,13384.412707081798,-59528.42035965651,-24314.61748957431,-1248.3635250509726,23908.653680561914,2837.2050937860263,-25230.251413190934,67395.68333901357,7906.486530624912,-63987.72445415173,-20853.598205293714,58857.84152191029,1,N,N,5
14167.620976736347,2276.248792597038,-12358.427048643285,-3908.557705182797,13417.364036634375,9145.909440520889,1396.3170808930927,-8381.511343355964,-3428.044589247035,7357.068474433252,2513.882092380293,331.707500257732,-3083.8412050247175,-3058.6807937241365,-727.8767695703548,7678.933825271086,1391.0248822563024,-7452.276867964373,-5004.178985789844,4141.456397921684,27414.242787913085,4543.813823723216,-24972.87415066046,-11180.447931665622,22232.70676124773,12011.167064105059,1525.0675053166192,-11204.019415217103,-3735.3574747216107,10185.118606379474,5469.489211904216,678.4731885725874,-5168.5012006369825,-1810.245460787948,4550.2584978756095,-4429.291467954664,-523.6264568919246,4044.5822204056344,983.0054979461443,-4063.8106153026006,-3640.6872572068896,-232.8321114792341,3497.403622298849,430.94805665598096,-3630.290418988657,5802.03602518608,1090.2851528417093,-5167.650925794065,-2659.9641636700903,4236.074769158842,11381.232948248087,675.7267430091537,-11903.699811400766,-3969.4178995917546,8178.011445609116,63.70575773225801,-393.29328196614244,-439.9604164522468,659.5093361780664,538.9598107363679,-17567.83403206358,-2094.1622548430114,17297.127730328055,7606.050922117516,-11970.796584004147,-20370.73167480219,-2579.1554888229616,19674.15587624662,8192.666882535588,-15444.618759470042,-19518.082782571506,-3167.805872567734,17827.862681527542,7685.601854739753,-16533.233020726526,23389.852140690513,1974.5072120098118,-23231.972207264138,-6813.821161799324,20101.130584646904,1500.1816405859468,-222.13650748685168,-1757.419145359011,346.51491041506847,1970.2182259341207,-28648.90351876075,-3202.917313545414,27830.356594132714,10040.885326722264,-23196.040164369,-21052.945975737523,-2410.4533149323156,20350.5300250227,7339.56985774704,-17213.460627987486,3485.4211462795865,-214.00799413367565,-3946.553808726947,-165.53895595199174,3458.8758650682703,57289.502473106666,5998.164361116307,-54902.74252367798,-15758.378698151868,52049.19736978898,10121.16068317267,1062.131008899687,-9665.932374235288,-2753.419594171217,9077.806259903453,-50156.718533204694,-5079.15658064649,48208.02772513934,13360.938099998204,-46152.651789621785,-19017.970719278142,-1393.8679606633264,18506.560125304917,3435.6656113494505,-18752.995490544465,58333.7748305109,7112.897193565627,-55531.94098188167,-19341.120348541335,50250.63138328391,0,N,N,27
14216.476373793119,2290.5989628813713,-12413.29220595313,-4005.727801430544,13298.9681728274,9055.067574101453,1390.8899791911147,-8287.351273961087,-3412.070937393328,7230.707706521555,2369.1075580597144,269.85556605340827,-2948.984051101044,-2818.9866480878873,-649.3018980449704,8080.954612296705,1234.140138946524,-7950.506723234899,-4552.619296710227,4992.038854978415,28991.644341638537,4240.16605564168,-26781.432736212464,-10413.688089794674,24565.52231939548,12184.668567713452,1563.2954197100094,-11357.763485840418,-3838.393347148423,10263.2434065524,5387.080227595824,695.5173682831729,-5069.119067148209,-1848.0713076479685,4406.641007019988,-4774.429132905932,-543.9621321813049,4389.641489873425,1049.1899219482225,-4379.999826417053,-3625.2877464239336,-279.8953152254789,3442.5926431203343,547.6552889209522,-3462.304257209957,6492.536955210903,1010.7628807872602,-5942.017980374878,-2476.1122903317555,5209.435816613057,12013.460819873853,742.9508360615839,-12500.35277266206,-4080.142133721869,8894.982188934613,58.346825606615084,-357.04616343833294,-407.95295895663025,576.846246320437,470.06776440538374,-18416.78357689318,-2066.7586577093352,18171.54587702133,7467.271907465021,-13114.805117835218,-21023.582017847206,-2455.881095117011,20389.716312503126,7807.2883489356445,-16441.801265579925,-19960.928827573072,-2917.4406239177,18407.113125643962,7024.678736064508,-17382.97982817259,25129.342667037658,2044.340146126834,-25016.00763990432,-7009.91989601669,22157.686806183374,1737.8353307701798,-233.22961622824744,-2006.7288315239514,378.44802857229075,2271.5506304160735,-30349.141590039028,-3251.222915711921,29589.541901880588,10177.570762043453,-25264.560833669944,-22005.672317407443,-2274.316132477031,21410.857925224816,6964.3436262848645,-18638.26287543574,4030.899500576783,56.29847913216702,-4379.421351456882,-888.3420868486469,3698.532918857557,61557.57972268272,6184.542971256401,-59358.453603461836,-16505.151219061707,56879.90612087287,10838.117703410522,971.9372466239856,-10465.3771033864,-2538.3475605481917,10076.57350741182,-53885.290478736584,-5403.476917413602,52031.69100816653,14465.90184283419,-50120.06364174702,-20363.132103821037,-1351.2410241827372,19959.094349916057,3402.4377746996215,-20432.897836681404,62185.66699173264,7392.772925366295,-59468.375924591826,-20258.40186939687,54385.98181699903,0,N,N,28
15220.100172934395,2876.9953266099833,-12774.80988193186,-4757.919488686321,13727.204216371241,9377.664297446552,1662.3002435143599,-8381.95789986306,-3989.504789084624,6979.3062192154675,1509.8680746936157,63.197236453355515,-2407.5424945566297,-2943.2185723527537,-1983.8331942139152,6694.748778383839,1020.7009318136747,-6651.900900674489,-4159.3879303607755,3298.3523600478393,27089.10629969456,4262.651420936102,-24338.27671076482,-9565.38303668608,22219.72761234642,13094.524343071454,1976.2268096691862,-11907.773340622887,-4610.79908844059,10512.530719079536,5685.117496537994,864.6028319782044,-5252.993900604869,-2244.659398523482,4401.786907716713,-5457.030773970381,-754.1085840632913,4842.588393713011,1313.8407586949052,-4815.033451312482,-4396.230355299314,-502.7771429640211,4065.6536117660503,1020.5290882296741,-3986.3740702503046,6317.477741103983,1042.6339126316439,-5594.109846501529,-2276.571627279584,4865.145869933322,12852.059888254345,872.3609708059307,-13448.96881268968,-4888.820700163181,9048.787614226316,318.00228338257216,-356.921210135272,-739.2070393279921,471.7176314112718,845.7318965727027,-18956.685008893644,-2279.419524239121,18656.524241238716,8371.961387716798,-12445.674011690422,-21048.833098578565,-2677.5408388545347,20242.703908695694,8451.749435171261,-15516.722794282492,-17841.16872533576,-2878.021682766175,15957.945414602349,6330.038161551981,-15105.471995317062,26338.84754908877,2171.3327995098507,-26396.85192560244,-7930.241717749514,22843.673508204563,2051.483438424856,-253.50249743174797,-2411.9674333136563,291.1327107806829,2698.201253132711,-31358.522339347048,-3492.058498565958,30616.800669556575,11281.183366964315,-25327.573552645328,-22639.4668380813,-2476.9763110387275,22021.318601625124,7764.1879441745605,-18649.954591909504,5421.550953922999,122.73319012786169,-5934.172880388497,-1479.1255695062973,4915.025074855853,63880.637066344774,6668.067498046829,-61457.03791797727,-17880.433041748798,58459.81166089837,11442.117015067084,1089.4857135957022,-11021.982792925364,-2894.730982401379,10445.832007644005,-56006.29419651936,-5805.620906263604,54008.77575920521,15638.323499752543,-51840.60312731862,-22571.06031329376,-1625.730759218527,22227.142983987163,4407.1121481464415,-22661.48366918244,61748.72234653559,7612.968747045898,-58628.39909899791,-20529.91230100974,52912.135370027354,0,N,N,67
