m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99,m100,m101,m102,m103,m104,m105,m106,m107,m108,m109,m110,m111,m112,m113,m114,m115,m116,m117,m118,m119,m120,samplen,typexpr,express,subject
4587.163769794608,4876.745803943951,-5911.655029201798,-3808.951265669948,-8009.716569801089,-2626.4633126926265,-10358.269438923919,3534.121718889872,1108.4780113500651,1369.6718180756516,3191.2417556976243,1149.4582517450303,6477.3137541858905,235.99875348943849,167.33638494094365,1172.809010109003,81.38354838325345,-1864.5726753589015,473.3472144348988,842.169041247709,-5558.104089180805,-712.3191326949955,-3118.9528215517184,-3220.5144839620953,-1158.5748455033508,-383.25070305970564,398.63386753162763,-2270.782548638106,-3806.612315162964,-965.5713949160237,7986.672543887652,2028.464347250947,2056.9531150287107,5561.447737576241,3118.7572197320137,1655.2737908039026,4460.9661713348,1876.3478719383188,2130.664301079393,5991.453226923704,3809.789017275335,1263.0069905507112,433.83292103349527,-2542.365380192712,-373.3616929226768,-4290.116008059732,-6443.238519995175,-3565.8261485307157,-1817.8501376929198,-4191.963251856323,-2481.0598377359875,-2670.3281326591014,-5439.561905555521,-8254.536395827297,-3499.3464134471974,-1426.2782767602444,-7576.274470222604,1516.0901976748175,791.3867311981535,2128.570286240308,5314.044392008282,4944.6071310925345,3469.9463052300625,1946.3015515823754,234.7173536573546,2582.519418874915,3295.6117847449495,4042.6595673371057,8556.04948540649,6815.728138031763,2617.0160024391485,1815.372508101411,5457.351663834427,-641.4137147738802,833.2443126337662,-3141.54462344216,-3023.940926048335,-3347.9451279874875,-4174.464466157607,-3617.759745359683,-1540.8377583660758,1030.1334453261013,-1779.3134183831037,-2246.996766391889,-4604.80414790977,-5495.659006908807,-7360.059466906139,-4079.9206547200965,-2151.104708103099,-1740.5109497221188,-2465.141431207659,-985.7419940135306,-803.2387986010148,1650.4448511627402,5605.907338983914,1906.266401026515,2472.7862571695905,4213.67426842299,3411.068301389463,1252.8815589889032,-1519.1516985096432,4.90817115396328,1157.3179781974843,4746.115459891016,6215.052397006537,5407.33734399669,4030.337792031561,1400.0935313554335,1646.4070442727761,1549.5323634136653,-1068.3124909189453,2690.7735013268552,-1600.430351252373,357.8184723563282,-4716.006689064248,-4637.563008294797,138.63212293419838,-3172.92789759792,-5134.417469897895,-3390.2483264566695,-1017.4179019518886,3,N,N,72
4127.842604031398,4577.097752275184,-4556.80949076773,-3208.010763793787,-6998.408398129932,-2620.790351059768,-8269.289132172065,1701.699386553595,166.86745625479355,1253.9565385937055,2109.602851629364,270.9522380148582,6116.8378381238035,22.71182072641603,1731.1252423953154,1095.2888174993782,268.8293109465612,-1497.895492470523,2094.465900180313,1198.9364078044537,-5360.447338258387,-159.03173801374248,-3830.114084194428,-2989.3102861397238,-1189.2380981064505,-685.5271265038377,356.6119194849175,-3577.7202326047195,-3958.1195193612107,-1235.7071625628153,6172.764765631618,1702.1248461427447,2214.3765144626645,5104.586938805068,3099.4577234005696,1991.1811543647677,3446.342136974585,2187.9321554978414,3103.1855607827483,6712.104326933413,3535.941199706582,1973.2065175369125,-2015.8411732697475,-724.2920757922448,76.79262125271146,-3811.3029523609853,-4690.608741079081,-4035.668438587639,-1836.8560561125994,-4078.9686170024947,-1393.2337655829497,-2628.4318382823603,-6561.653694282669,-6658.487107169993,-3582.1489706287866,-2264.522059874773,-5685.354696614832,1825.1372034979054,-689.918094048269,2245.7084676699064,3191.300286735688,4475.6809246558705,3971.5761483195856,1222.0627482808297,1515.4758424462195,1958.4582993621189,2313.2007833062007,4626.516040814986,7187.084640124614,4538.250267057298,3155.2735717091196,1746.668157201258,5915.46129603406,-678.8929794564299,675.9419403499738,-1291.2850240539667,-3021.650033062418,-2219.677572565802,-5696.977162341747,-3546.390796565491,-1094.2959714939484,-19.020281195300242,-1911.4962571834467,-1708.11392861563,-3853.5148637970715,-6048.958093756746,-4470.085548527855,-3212.8587761611734,-2388.7247084298647,-1315.976273824306,-4334.925510880478,-1761.397771792357,-843.5292280084888,139.0407664938417,3485.3370449927966,1385.3528678161038,4023.260297551198,6458.658635371095,3188.1008669386765,1004.9037949077548,-1363.9724673320356,-124.2224104477285,-240.16219177853128,3339.297159129243,5636.2076581462425,3890.2014013876133,2739.8710656336166,2712.52589674228,1663.5305108045889,945.3862046510607,1729.82177066459,3268.0334624981374,-846.018554868146,-1337.5666981608763,-1338.8223862208176,-2459.6084796985324,-1717.562410526815,-5744.830463862186,-5703.120497149725,-2900.110060963116,-710.2878325379023,3,N,N,93
4093.1468264373643,4185.261802748927,-3146.763835414103,-4662.273927414535,-5088.724541536853,-2545.897381162966,-6960.379136057092,4648.783054498353,2859.229506685031,840.9010549824118,3111.469557533806,1574.0152173866136,2858.738409707809,-1278.7655967104047,-2903.6271574832085,-752.666929144446,-1865.7081126579992,-1843.3688648757538,-1733.2547307631405,-348.55540491520935,-7615.450743740783,308.18890081989235,852.3735324844017,-164.73588266110704,-505.42716185899087,-813.7822009800741,551.0468994193837,893.9888655853281,-114.424068304252,-495.9813955964099,6753.043465487863,677.2102702807919,-685.21182499028,536.4182047278948,2966.6845696135756,1207.0541499665671,3141.743722192087,-91.1961929585906,409.9627654747458,-70.55639287049189,2312.785947910986,864.6798897291562,-1374.9915877879848,-1547.1524653258148,-150.687324428355,326.399159224679,-3202.347595601465,-4330.696137590047,-1814.2033408854695,-2830.195036528069,-827.6847012393185,-1184.0240364942902,-411.90122651472393,-1765.0677990578922,-3604.47373669897,-1268.9863786026524,-2055.20046297842,2552.409823087377,-96.33667330887116,970.4780964130813,881.3648041430931,5554.739278707471,4906.461971916094,1953.4702220337945,2808.9660872188315,2583.4645548121744,1497.938199377617,1907.128503274654,245.88455356364219,3989.4093767755317,4022.577872567204,1347.9888235086742,5219.185847184442,-734.9159588216121,920.9734532929984,-506.125503446188,-1622.655869647392,-3556.7791156883786,-6563.050612733457,-5085.884508472076,-2000.5985895604574,-1295.145254218944,-861.2517343649967,-1783.7804933211487,-2135.5245409876466,-1556.2913228681784,-1677.2677575941948,-5122.960678022067,-3927.1364554631214,-1283.395882258615,-7204.2498961781075,150.7030536358023,526.20559923613,-1136.8424974606007,2044.8060306306907,3027.5902940300684,5792.883510123428,7051.256212422221,4887.276347873451,2026.8989400158798,-1265.5892052000581,1096.1255683457039,1328.6233570465624,1443.409869832585,2728.755142246076,1504.781235129839,3851.785154605921,5536.936581265857,3386.9176655100573,1176.7691022379843,3396.343086806995,1931.0381820985983,-474.354224315659,-456.2261854527057,-212.4210475784787,-3450.687256071882,-4887.632484602177,-6641.622462714323,-6672.105247903746,-4579.720067883729,-2078.4296089058957,0,N,N,26
4263.1243056595085,4453.618893473,-4716.1374201755725,-4034.4686631591176,-6773.5853120018955,-2694.2207235446967,-10018.24089887286,4200.075180254008,1263.2968687153702,559.0592533444277,3251.940453202712,1258.6450074805646,5561.672975362172,-810.5761281174734,-766.7871812455114,973.6641541542072,-33.450763180553444,-1802.2258801112466,-337.8077075372927,304.7371537123647,-5700.38441285367,-290.4400603617079,-573.4791087995332,-2818.177875155943,-1736.8635757244426,-551.4269012462601,368.05090351237857,-356.24153798837676,-2418.011185710956,-1090.2884564150322,7252.20117206846,2347.1517768723593,-84.95959492484754,3779.655515234943,4640.087507695316,1929.96660239486,4574.305771723025,2083.0967096477793,592.680072936141,3383.1459485532177,4018.989407145341,1334.9714274943217,1576.3346431093532,-2549.0964379983284,575.4600901356033,-1753.4037792740448,-6485.556465810474,-4986.29170031901,-2060.3156207111474,-3642.825255027309,-2784.12975317806,-1876.4333666158097,-2759.11727002427,-6308.918606992746,-4168.562259871373,-1580.545158621476,-6556.225185069421,1125.8395981860042,-204.56931445542295,539.1344494538145,3329.910342530402,7102.473648759102,4949.290802115313,1876.7524156806576,606.7424965817141,2542.9550711867437,2641.2637304774785,2436.2086968821086,4883.552232736752,7112.161026174008,3978.089889582543,1584.9833013529696,4657.966331696841,499.1363871914243,949.0203329211021,-833.9904724070753,-1611.7261243430526,-4398.35806725498,-6779.922789954382,-4039.000713105735,-1730.2613091255964,142.27363900859677,-1158.6533432472183,-2353.4560780247325,-2826.626128332577,-3117.7590367853168,-6294.724900328386,-6149.566437630671,-2783.861192599556,-1623.7254197644263,-3621.944085075085,-2891.8409601528983,-520.1362864415717,-1263.1325581506799,3366.527439592193,2385.24671087301,4320.632422544147,5972.624559011266,3711.628890400274,1466.847407529573,-1843.818938445879,-2021.274051388265,1662.9414839689907,1694.6862854666613,4142.07249557062,4383.084800171744,5192.712577429021,3756.457600996352,2060.931198299548,1563.3959080973857,913.2123607662791,2677.2244614418664,-819.9687187458397,1484.6287325051662,-1978.6452380491608,-3821.3710674389126,-1440.3464516535562,-5070.231155075741,-5882.514065709508,-3235.972191860602,-1174.4132184121759,3,N,N,96
4486.896155646714,4644.429092043121,-6834.883557615812,-3756.5735414263618,-8144.479650929802,-3136.883278572109,-8015.814807594019,3012.121696667669,171.48483732811303,2376.3206359150963,3413.174456415949,883.3629219296073,7245.122718898876,-709.9401249961636,2051.0102646195774,1469.4017799923386,155.31706597599467,-2072.782172597946,1109.8425008792565,943.0657321763215,-4877.439043070946,548.6905195216865,-3441.042434607931,-4879.785478479333,-1285.09870336789,410.3359730460207,1006.078563647258,-2763.6522418259938,-4951.24545200951,-1096.2984641298428,6743.003155991212,2131.7391357905167,915.2169338761764,7303.390864116957,3520.336012881792,1595.9279810058233,2360.319540720042,1525.754865280719,2456.6847947917927,8033.819213591053,4790.477847537667,1363.455069211627,-4045.79057595728,-2226.6308632901987,311.7105193438153,-3107.96266008194,-7025.4983033084745,-2216.5653935233704,-1773.595407157031,-4688.111198026738,-1700.2934648457292,-2426.0729965932805,-5929.1753408140485,-9780.49205152769,-2875.886946558109,-1737.9862904683332,-4870.706226780379,999.199729042407,1501.8501481536064,-711.083809688884,5491.60769899124,3747.053916281754,2302.917107621431,1568.031594680137,1311.7335707112863,1165.7132447758984,3548.126444638722,2347.477447546466,9444.230428170697,5975.15109555319,1697.4945179313759,1747.1390794881968,5572.7240204469335,-777.9831710320274,-1188.085768500681,-1337.9198939318564,-1940.4677414887942,-4065.829737651081,-2889.372476659168,-2568.8409597881196,-1509.0386178466138,1192.5493835450604,-1240.809490111811,-3165.5543537929757,-3495.2728636080174,-5118.135158070477,-7579.267378366441,-1828.213008415361,-1149.3319776464127,-1811.363884140726,-570.2800708854325,-76.79996653429015,217.06966902580086,2315.148166473254,2114.980971169671,2550.2826664214303,3005.049635157535,3785.727557217275,2907.2773136184355,1248.6713749194814,-378.8744038458927,776.1505037464955,1778.0866605659114,4807.162786830465,3740.611211459466,6351.759968318804,2285.0864365057296,-92.37113434345112,1353.2582581599838,1601.657209776917,245.97081527019674,340.2696195444534,-12.564338147865847,-1465.7280104690162,-3192.3711234795614,-2868.2279572931498,-1332.16903066499,-4663.7781166520435,-4404.841468757826,-2676.553982101483,-1005.3212823115567,1,N,N,55
4629.817294543235,4790.487444902458,-5488.992592454106,-4334.048549462966,-7007.907730281913,-3074.8227353067264,-7848.686257739171,4212.944210262941,1080.2602027080502,1226.030176988921,3721.056357298278,905.7876997109712,4225.302122528188,-1952.5295906446554,146.99069744715,745.2535646393703,-1353.0018361566551,-2496.1312460773815,-324.4279737043079,765.2583171012398,-6172.649160554877,1167.7787146984872,-1003.5149751189255,-4104.48718874796,-1335.098526314898,756.4256222089336,1272.4479620494296,-145.93568212529001,-3502.906911468893,-1612.1166262014292,8234.708514988035,1287.1189518284305,-290.8312479841614,5136.806868003677,5186.080317263664,1425.7420138675802,2486.4870100349453,951.0440593014048,682.1012913257322,4388.252384258985,5474.938389277259,1967.9751006294678,-4660.813818781056,-1307.6093792480458,1012.4584408044796,-1607.4991030560989,-7092.503766185388,-4734.947656128255,-1212.1854391600077,-3745.7918762854106,-355.6357429747479,-1194.1332081212379,-2389.8924628745795,-7625.025874335276,-5418.830314585164,-1891.0959722323005,-2175.690749332112,3202.2274061934104,258.03475806618565,-139.532487058049,4852.09504100311,6412.472832804592,4264.118716096278,1029.799214890223,2463.668682938028,3139.320018242403,1313.506745264468,1136.04569325819,5722.657277196282,7448.653042792095,4560.53174610559,1741.0715906874439,2948.678423542135,-1728.1031529604174,607.8335874655884,-1839.1602213589465,-2152.5917759665335,-6052.011069366497,-5954.768678006565,-3947.3378452038432,-699.4477474937956,-2157.0452243417267,-3322.0586920267865,-2511.6400206461126,-2400.1497167622383,-2370.989907192371,-7668.830272571528,-5873.739483204236,-3657.926374425551,-1344.8416515509134,-4627.024404454827,-285.65115423289745,-1871.9795357109947,-123.76918818730107,3466.8895049616376,4169.891255966139,5775.5538934827655,5598.114215544591,3474.2702953215185,464.01764966110346,972.3616625813244,872.8078436704211,1471.5990180797442,2241.7716134344973,3050.581652676708,4849.467101157188,6930.76919528556,3703.4846250474056,2693.87191608617,834.217704396173,5844.237642640787,1360.4090039106054,-310.01031985498906,1304.4283532022437,-3250.375705113349,-4495.8956418069865,-3973.946849154898,-5667.232715243995,-5547.830973162163,-2922.967093168895,-427.9126519647059,3,N,N,90
4565.837007420294,4868.288353579581,-4333.549339190601,-4377.435777893802,-7161.942543569523,-2970.383497038308,-10456.798383264904,3430.2713068744715,1574.9804494870214,601.3332615895293,3344.7779993416184,1264.5674742556137,6683.117786320736,-536.6851989970276,407.96300443826624,339.47294806413646,419.9245433655381,-2072.3937450961776,-11.785222756086293,223.6624644497518,-6760.941183912213,-145.12869936705556,-2389.21526933237,-3591.5023584701175,-1031.2374057151449,-1646.6037684854286,276.56006400730286,-421.31267021045284,-2709.124545783959,-1047.388839686241,6402.017037494941,1913.588301284408,703.4566986780433,6790.448075328316,5079.733204158183,1138.6004679307741,5139.6530053909555,2004.0368251904586,720.4927869439829,4295.444116709769,4655.9249002676825,1291.954662524397,2462.6159188155116,-1637.322651536994,591.3528037669591,-4810.132146071861,-9266.033823337755,-4403.732514281234,-1206.8594572928755,-4073.346459769733,-1569.201539568849,-1963.7183736164613,-4158.509399626378,-7987.449755614104,-4373.465376316786,-1432.7196936704904,-9908.458569192915,1576.7798553720163,97.832344566478,2120.5914225743636,7080.535312167309,8117.95536949088,3910.9200597141394,1113.39629212789,-91.68728859264037,2505.2628351880685,2112.050500232104,3704.159909915662,7021.231763885408,8170.81841654117,3534.21942371474,1381.652172313444,5944.5360222064955,2131.1599088289227,-178.57413480361345,-2235.507836625743,-3995.962952150041,-7762.27276747816,-6467.186262155398,-3518.1315124229973,-1088.3297001322392,2203.6745193576858,-359.2418520026423,-2762.799904652712,-3972.1476488709445,-4999.389152722714,-8665.410179039302,-6120.2659178260865,-2576.551189301151,-1366.519700645931,-2176.6019563792893,-3040.8706225812725,-1440.923833893819,1230.823400782258,4082.679615241934,5491.606353844387,6288.285315171616,5593.263122524544,3373.4423241460895,1020.8692877383271,-3316.227508913595,-3042.7078414641023,1199.3155022369551,3742.694838115873,5530.013534473443,6889.894574194874,6923.729490085156,3862.274558518069,2006.4951726060835,1400.462635137314,-1880.478741762564,1250.0256345862945,160.79941675280543,510.6799212201257,-3826.4723313053632,-4229.386253874848,-4377.95042642841,-5680.255001633732,-4962.862688852721,-3156.5548436014637,-758.4784614884595,1,N,N,5
3997.3355506960434,4257.54299725667,-3175.9225238885865,-4107.112700985963,-5511.17143727778,-2799.7132467128877,-7543.539492506931,3287.6758489732188,1677.8520863314561,436.9339478199397,2966.9892260820975,1486.945641210448,2633.407935171536,-553.6292972553279,-749.4726568199538,523.7872241609454,-1106.698311333254,-1876.7213823806144,-1225.0884342876739,111.19245937411472,-5336.789041590999,594.9030586131423,-1754.1262664605006,-3024.7327903630985,-1444.3107493912487,112.06223032019649,898.3914552768262,-51.46612115519774,-1752.2406687614573,-930.3559072158549,6970.359184637321,537.5677086090358,879.8461844627074,4769.57203412557,4736.782933003423,2194.69260032186,2817.6713362392693,294.56636720487523,759.5784478978909,2956.9616804557904,3732.1681250803954,1842.8442032671114,-1948.840199627903,-1249.990441282703,246.64535173331362,-3224.560540175346,-6801.827498142135,-5335.725529215683,-2123.7685974399164,-2873.42015384225,-508.69947504531353,-971.7901698133687,-2981.0351325044358,-5910.790527541636,-4759.945708546564,-2109.72286714047,-3238.1752255236624,3276.8043201631112,-398.0635021433939,2421.270985989479,4610.498996954108,6828.543456034634,5158.766192989604,1993.3961784151247,2143.6298240579295,2754.932951645622,1259.66175717918,2956.7267613540653,4892.23208806625,6876.532221330231,4844.58740471855,2132.508834361693,4721.961088394416,-1254.319765159435,456.8923209626467,-803.9041206660919,-3976.4982967975625,-4946.496714706983,-6655.156233956929,-4687.2320665127945,-1836.8439916491484,-1015.4782296553851,-2475.322819907763,-1366.9170153278349,-2692.7417670821555,-4249.003335263885,-5825.87267658646,-6827.194036977842,-4246.7655280424115,-2094.5723436096655,-5360.6020116718555,-1085.667806175925,-158.61630913036075,-151.37019074885905,2610.1963930523016,4730.228529214696,4744.696814446076,6108.420221012679,4333.982915916845,1480.7522181104853,-1508.3144495591084,812.2488678448439,1411.388483067676,1500.05875514601,4030.443673137535,5244.3823223818135,5588.302729955643,5708.625805650935,3541.8031990281047,1746.60649842027,1510.5133089292146,1859.7762061005064,93.92443481918144,-926.5846345618852,-1241.1880651109127,-3974.2264934864274,-3848.4012101264066,-4611.675559344763,-5770.853745341535,-3907.1446572926184,-1273.8300161300135,0,N,N,27
4299.729942570645,4293.968857434772,-4575.717288671479,-4699.297555310593,-6162.396660759321,-2852.135891462947,-7933.629240529984,4839.636659573504,2140.5220388753823,1005.7017715722795,3297.004633025961,1572.1354389518544,3761.564735456725,-1600.5931914066964,-2189.2299531395743,19.79556731191876,-1593.4969445296895,-1575.3689602255563,-1340.3412827957916,-392.8033801659222,-6653.257983160462,173.69356802033408,1764.8294477663871,-1619.9272414049326,-1331.4155611603092,93.76648730791366,538.0977595601555,837.8715009868578,-791.2977963986375,-556.6099315151944,8373.515474470309,1368.9860095029055,-1010.1279311071339,831.4928575158524,4770.549431301122,1862.7026780735796,3726.7329567581496,732.2312518678183,1034.3049783070117,470.82751564283865,2958.1091687548856,1142.5932762852628,-643.9487664580374,-2039.2719593546606,366.8497043173725,1821.5778714562541,-4983.683065708612,-6180.665670087256,-1890.6782187444405,-2870.7870311532274,-1250.365344229828,-2477.977276500402,-296.14650535580944,-3221.209962859863,-4233.149876064601,-1335.6683882425014,-2924.154241319464,2465.6109762813594,-339.0990467266916,-1622.0863112176528,514.6945394457259,7947.052554183148,6159.610349643613,1787.3224554483388,1866.503426161297,2162.3102066075953,1881.1640890344277,1552.3103302797294,801.4281131408752,5820.366287679722,4178.872869978345,1387.1415721125434,3879.736825912654,-1520.125170864026,571.3068286401772,380.0742752024133,823.1166827035127,-4233.719413067152,-8910.820317164656,-5774.477463842195,-1597.6621492342306,-1431.6618769138574,-1912.7446612055835,-1619.0865148800083,-2410.9945140041605,-473.6559983763088,-3045.8485648276005,-6857.664723982917,-3510.8677683598917,-1386.6350938542603,-6197.412978494305,77.58481385921435,-113.20204591303714,-1253.8057231357732,410.1752893078151,1702.5265613656518,7108.517156605445,8602.25818406556,5310.593066942297,1304.7998487198909,-1108.9027995494343,858.7970680224076,1024.4395281433824,1586.0762468472037,2268.124441030217,830.9541354605284,5632.674473882115,6351.939579173682,2807.3442774446776,1266.5327775342373,2902.036381237705,1098.99245228124,-800.299455773094,10.29721750609446,678.8385261296438,-1758.3606103360312,-4786.061387507731,-8080.177001539627,-7664.183355528405,-4597.930711928093,-1040.67631404267,0,N,N,28
4076.5947123558076,3995.38848535842,-7978.534429355284,-2986.5940490207145,-7685.869665032733,-1775.9821767187607,-7811.734090539824,4589.2797186664875,814.4339284207738,1750.881866229448,3386.9066457856497,647.0517898680644,5834.541151709538,-1995.9915619243905,-198.8031162184965,600.8610271196441,466.77172806815116,-1984.1338384410553,-190.61033064880937,195.92316019947438,-3.8434489709769064,-424.84619152286973,875.8677637834808,-3843.0887598387003,-856.3472645955615,1413.1125537188266,-80.48406808846141,-19.078058356492843,-3124.46428703615,-413.2861147085985,4398.942442961539,575.26795187428,-1781.4785362184195,3796.3148845669843,4617.001366824068,669.5759873639998,1157.0905719711245,144.8856845937864,-125.4158188316341,4099.291276084921,4518.2777274175605,221.27200274410308,-822.8340126343396,-452.4964486006108,180.52321628607382,202.10005287180633,-6635.389133454357,-3292.74598043871,-520.7075980192354,-1447.2391417919735,619.8656300086199,-1108.3976057703767,-941.9453068586286,-7438.441927060545,-3681.2004558377926,16.329215983601486,-5575.921939164227,1007.633711027498,1743.8070587420684,-1190.3334280552278,3924.3550887383253,5925.280186471175,1825.522698620646,501.38855157762544,-2729.7647628478276,-321.70805231671153,1915.3808517614075,-105.25174060366001,4269.444704480538,7289.4013390127075,1886.9538017758207,-103.23917482505854,-1048.6065601956072,-849.2367467299916,-2234.8359442889428,-1603.8901022250143,-996.2066367083451,-6329.430770477188,-3829.0968407657538,-1015.4382566944203,-531.9016909804977,2043.5203628597749,-758.5989158157554,-1262.5705364057064,-2676.9591023068483,-132.56318334566276,-6702.580102012622,-4356.803397332604,-330.9949869276934,34.75708230034113,5153.072377031122,950.9391406115617,1487.78199202806,2915.576088499869,1690.4257805718369,5193.693654681519,6005.475329985883,2164.403172107687,771.3380452322108,544.2055619122642,974.0031996400179,2102.1335059185267,1169.3351138213413,3801.4826791371174,1567.7044040193816,3208.45104664289,6097.610964560151,606.1756041754862,-491.5136289257409,119.51834089394028,-1482.1425532969608,-402.4624169357017,-191.81760698491814,-1772.7497166715978,-2920.788024477359,-4339.965177581775,-7566.026091364798,-4013.5110058922796,-1677.16422524289,-769.5093036795417,-513.9694447925201,0,N,N,67
