m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99,m100,m101,m102,m103,m104,m105,m106,m107,m108,m109,m110,m111,m112,m113,m114,m115,m116,m117,m118,m119,m120,samplen,typexpr,express,subject
8896.76131883695,9002.78574987123,-11197.34560161338,-8713.009673035915,-13733.53871506057,-4699.919458106946,-15517.694165063214,9274.135810387277,5179.15222735934,2857.90528919514,7004.699222197296,2367.2275345196367,5454.22856159047,-1084.8878926498796,-3989.8272455202023,-2043.8046276265138,-3977.673373423817,-4043.0676026207957,-1414.9663690610016,-326.993411963759,-11492.284694260123,-61.31993852739687,-1667.3079042939637,-980.6166164022809,875.1025118901573,2055.6219957598996,523.8992935594925,249.3184163320538,-3992.4913674857157,64.85137424790949,16745.841723192978,2681.5609196664636,-239.44193909758326,6276.484504692072,2063.365313433858,475.3801123770807,4727.863501711312,2722.1160731518544,-484.9436976272923,5688.32961920366,5098.675196258945,150.2860741418686,-8428.130287354643,-2077.2004367214936,110.86015302289657,-4687.465528380065,-8632.313804284855,-3138.4299882647165,-1454.281562925071,-5264.745713610476,-2233.917096857429,-2550.621882677584,-2980.784222470515,-10374.949749850026,-4118.850427144815,-259.70778205455855,2750.6352250355753,3734.039741286055,613.0562032279684,4110.894984751254,8764.919546481005,7829.932861721709,4687.379109567697,2343.4130108519116,5816.7814301363405,4869.345760624476,4546.101666321082,3524.6843590061703,9218.550172801628,9609.28199780798,2375.305431900502,711.6485619738116,4177.21717770166,-5130.679607457945,3827.482191200013,-4642.947241970604,-7838.241869587838,-8038.031553558717,-8594.716987629161,-7331.8988635455635,-2705.1686147842693,-5600.200584688437,-6390.371467477427,-3189.2742505338815,-6056.583563607007,-6165.736354677028,-11307.785929159187,-6283.530995336529,-2415.5229437069247,-1092.7009479819776,-9323.862626179416,1237.1021962295245,-3992.8818203822793,155.19474318858238,9418.271106957802,9465.518595680167,7010.904909201092,12214.820786340979,8512.21532191498,2773.4605776289495,2716.4058416823973,2998.4330885288223,1802.1492700320523,5302.935226705726,7665.109345554384,9914.213211475666,8965.735587280536,5192.347715604849,2695.072244288284,1303.6863109608105,12046.038128209815,-277.8195521643955,878.1628629823359,827.9711112093996,-5299.906590550997,-12528.685840909578,-7366.941813094313,-9140.153989562623,-14423.021205034378,-8706.955080113554,-2816.174026298107,3,N,N,72
7394.975275821826,7537.935297936865,-11518.684283982997,-6115.379871777012,-12928.713697938581,-3404.53706189215,-12348.999919947155,6249.540040689831,3031.9453591014903,3306.0225999165987,5559.687038880001,733.9822339955099,6588.340344665713,-819.8598454994071,-267.40609291965836,-1718.4895639968468,-2077.935441163003,-3725.6020221182066,1383.3307460174394,411.11936914021857,-8396.033405126313,864.0797377637294,-4832.228163026938,-1725.2070744840871,1479.350833792547,1891.3544176769478,708.4325196713773,-3192.4577541096696,-4923.640155496688,-92.17673477740847,14030.59890506048,1287.4980221127464,1431.215723181992,7826.7250909034865,863.7542612421319,-804.3026132388738,3625.056376117949,2879.6414788405586,1984.1562405810046,9256.425500535737,3463.544069718276,-42.40171331801628,-7827.732096908186,-1071.0027785954094,2207.188746923898,-6779.988724734689,-6489.030447335242,-1947.0305884497784,370.0517770101043,-4998.416136167953,-1556.5214507181893,-1771.0709712651826,-8471.291461783534,-8888.206570317885,-1890.7056657459307,61.84683722072848,2612.3665368731117,154.01285081533743,241.06999947008345,2765.820888553888,7614.4975693824235,6544.140906770147,3419.486416362438,-227.07141976946005,4350.3206573601965,1084.1312356720425,2815.10594427886,5295.000508684966,11688.434306015566,5533.957501068863,1376.9149154226852,-136.1725885141111,2126.8285214815764,-2379.9898613938794,934.4635435441671,-3904.7267668576997,-5082.759169940725,-6685.207687313179,-9191.018744035804,-3886.4384509381384,161.38452675286302,-4014.214127112474,-3631.4403697623184,-2485.063007142314,-4554.742008962495,-9373.88609885301,-9009.97283275751,-4047.5041419549357,-1145.952800368748,207.74537516868398,-6213.0699219773,1258.1099163279214,-4266.666356042758,3640.67859624136,6475.232907035467,4415.365571400235,9460.431035482678,10625.778318765444,3604.007592871521,-112.08656107692825,2451.388209279959,1727.5681037388024,-82.96829595942788,5357.341934982478,6713.53554516982,9851.27521006599,6426.750529567966,3843.988203989899,838.5828674192089,-260.5750061943931,7366.167800490371,1300.1659828613454,714.1435998047097,-1494.1696213328269,-7239.2533310861645,-6610.965281459674,-4585.215921443204,-13108.864203273724,-9634.545667640288,-3085.7443365551917,21.54952929340798,3,N,N,93
7342.4541446015,6986.574454943738,-9909.86816858238,-8020.988818414114,-10262.605672086434,-4144.121456123063,-10793.662488247594,10263.982251111025,4652.641175639032,1887.1918284102712,5987.763981080306,2103.837945870802,2113.3943346886253,-4673.300000829771,-6003.412022896384,-1867.2998406923564,-4128.377886338918,-3836.301768616727,-1849.213350343502,-378.95161373075507,-7595.207903353589,3066.778776536136,4035.701365716239,1419.1157058012955,588.0311466503057,3601.1692722147536,2155.7872219900905,1473.958200378451,-2099.5289679233747,-300.47436698828216,13678.235892135168,327.3188750880079,-4914.052745434495,-842.0979329689866,1028.4670379665884,111.29857605308074,1842.378464847628,-100.18054261217483,-1702.9690892631056,2191.7644693396664,4078.2952484307016,264.4910030916966,-8491.194975533157,-579.9862800032517,2748.932843839138,4141.078097388821,-2736.661656806864,-1850.54842598739,-889.4379925204239,-2250.2510425445494,925.0317167864235,-1494.5571446019464,1229.6505402043663,-6424.969810010252,-3300.307502221206,-334.3621964808211,6597.5644868144955,2150.9941076378054,127.94184490401005,-5043.252844665537,137.4435044385674,3281.3479845251222,3561.4050048364566,1401.2462671786905,3477.3425450722016,736.7115707078416,3264.3278981567223,-753.3080253110102,2778.215643708964,6448.3416570059,2659.1649564912755,408.5653535271459,-3939.5261875439587,-3427.0518715205367,869.2895505971322,3365.479067840413,2341.555792539898,-2541.614854106667,-4755.984316690312,-4830.657042615323,-1787.696221996835,-5467.751915925686,-2266.374871031494,-2354.6796734543923,-1654.5305148344653,375.77210054944754,-5813.505830591032,-5178.128228746683,-2045.270301901839,-613.5127690620428,-2230.528374907019,2253.311727075534,-568.9564388989817,-3627.028787157259,-2226.170698746877,2129.9853907701154,3568.704385617651,6171.780503423521,6007.058224545581,1947.5957380243133,4425.070456748297,1444.638625033165,1844.2133133261445,732.9094326711212,1079.2496947796467,3683.7433903805377,6158.403749539792,2916.1911567830266,2294.8966688055325,800.101619362644,7147.831720299436,-3062.3776361752575,-1047.8410616117558,1592.3799709855475,2470.9181370522138,-809.6673484903405,-3745.546931410857,-4253.8241175926805,-8562.218839707935,-6174.961938561618,-2006.3800081108245,0,N,N,26
7883.899261000128,7849.488748802904,-10011.248480451957,-7889.658578271938,-12069.874280079992,-3956.000644170264,-13543.6466535026,8499.63255371791,4828.498816761773,2559.9152616137976,5643.730727382371,1864.2218640991748,7518.64132713122,-3553.7947326615995,-3946.26533780556,-2213.8375129596684,-2847.9941947204916,-4396.7346151791,-1061.401144886005,-68.31804061620728,-10971.810528315631,367.2387633521032,1470.281152477004,-1233.089975083611,1524.4215657105237,1174.5396720132856,1609.6538462276321,985.474169062962,-3798.8435755256633,-101.72393889296308,13230.037629607445,4530.212092010678,-2211.4725623837257,3218.8418389407216,2355.8717942752546,-975.5591641633436,4664.324352363762,3088.4511517535093,-1151.114006924165,4423.894201545399,4479.512351414145,-267.26588456154104,-6704.519754650799,-1915.236699464344,-242.8542592808309,273.63783804001355,-6243.269515003589,-3087.411475847508,237.03598343823217,-5482.16943655154,-1796.3034212190264,-2673.9365708124346,-665.5203659647821,-8315.106569920108,-2728.7882322036194,307.38130489745396,-897.1375590803543,3224.480132575035,1236.3326674392501,602.6996090165094,4404.76515906359,6500.663631603276,5067.0456032679185,156.09383052834193,4637.551448038245,3438.330198530369,4210.760597337054,1590.6206648555233,6920.01634708395,6736.23292960444,2015.5243056467402,-265.4428480165089,4743.617666026325,-3009.2764023713494,854.2194713018266,-2421.632799371781,-3599.1398396404898,-4381.315467666693,-9110.120023684285,-5975.041948648201,-339.39130101497614,-4135.680054073724,-4648.888230467529,-3312.4359873931703,-4496.70809372548,-4391.581052096938,-8130.953402255066,-5186.874930633756,-1579.0786690041368,149.6867988657332,-7391.258233495551,-1258.262159373334,-1668.810939225423,521.2049154002835,4376.673843650383,4902.070346901169,5799.954317596766,10969.44554741718,6142.296539161147,341.9142266380173,1744.8796454992944,834.1693398135947,1615.882987192831,3711.3109103746515,4437.182412735216,8188.56939415096,6647.0233068728285,3634.1669848993815,1605.0320874223062,-73.18935343615057,9084.061778874493,2275.029460414027,-779.8609340701175,-1332.742814841966,-3555.77931256028,-7062.670136850898,-3831.83729684956,-8597.708099613066,-12052.318544827029,-5344.2290379538135,-315.04936534756365,3,N,N,96
8197.434498891162,8295.860891447637,-13106.531432969981,-6834.435392595479,-14091.988987573346,-4681.151914290588,-12244.131811146739,6712.6869167289815,2201.5331885273727,3741.7079158287256,6275.062017336863,1817.5809000221805,6380.022419365837,-2103.395595520512,1246.1465430171759,496.4005866591435,-2861.612149690737,-3570.2427459882306,688.3517505020475,422.8333068872954,-8765.283395174076,3225.9663702696894,-4336.162775909466,-6442.5994772161175,-763.5583885336789,3592.9647485247897,2326.654128244092,-2956.948862096613,-6984.369483211469,-410.3527712614605,15519.64842521733,1441.9958160802373,-314.3903537521159,11170.067333868175,5032.533732954769,1766.9998562274877,2072.319738053488,2108.7105978046566,816.5438986095179,11911.764728657596,5932.714468823504,998.9063596411034,-10830.342330689686,-3103.4373562572405,3447.0104769872155,-7165.332102874146,-10008.166616074699,-6332.565838792786,-1901.268986274495,-4732.460029021354,-3057.19545449187,-1295.9802784907138,-8616.615861829021,-12465.125483709855,-5880.570949525786,-1148.6708221648912,5133.838886415724,2243.4776449903625,-1534.58792001002,1079.8028941894531,10205.243224605341,9808.524174530661,5894.005544151616,2075.0012140006456,4806.406736254171,2409.4292659014386,3578.942207039711,3906.3569132508037,14121.031895497648,10443.904600132299,4484.731221920065,1452.7643354833365,1113.6081352693132,-5271.779930374682,2461.151292659427,-455.0480094272401,-6616.427344820425,-8657.052901797524,-9284.41128631224,-6455.660650710997,-1935.234219498072,-4934.81525872118,-5224.567844831476,-3037.0265004469484,-3942.13568140482,-10088.952978740792,-12069.444244292376,-6429.8032861893,-4689.149325014319,-1515.7602731363193,-5378.366536330762,3351.3701647382736,-3751.032837912119,-1136.9842471211298,4772.226892818547,6777.77526321661,8982.990543701724,10950.56753697468,5471.277815233709,1908.6476906070734,3881.395546927184,4128.26761324512,972.7761100797028,3710.0884349126845,6198.877618816556,11461.98619945093,7539.796657188029,5969.401421029264,4059.697388484015,1644.0924511218898,8219.320311200405,-270.489370147861,796.099960454519,2100.3575916181458,-2411.9584653721395,-8430.86624625103,-6468.367179521613,-11075.210564174478,-9297.555918876258,-5076.198165526398,-1802.6823558665142,1,N,N,55
7798.592211502872,7622.042573032596,-13098.861402837198,-6792.748854129551,-12797.629930627116,-3823.201918719447,-10780.875652987595,8641.405537188675,3079.879054441481,3298.409496513172,6207.004275590426,1182.3603203772989,4095.6197277568144,-3696.1952236874727,-2208.229660253815,-1186.969520051121,-3241.4548715578735,-4558.307468569154,240.41997906532802,-169.78363717958095,-6347.830067079016,3338.7402353778225,-1407.7381828560628,-892.5438778727486,36.234543351266424,4069.9883275947163,2578.385887897181,-1979.520916714405,-3114.497063856436,-47.56967702580774,13544.282501197322,-312.3489966112339,-1056.920557034915,4151.070335010984,2667.9717018529695,854.3810264304203,767.1015231317073,1180.6116085101685,305.6414301033946,6753.61354301054,3139.9885436974378,208.23232115910128,-9703.484580728003,-606.8187912742599,4222.406048239945,-3101.260288511279,-5180.755217766674,-4694.4875425384325,-1369.1026163528993,-2088.2519469160347,-527.1789574729456,29.36997901850225,-5293.4276208815,-7449.027931781761,-2699.259265714385,-468.81586378898885,7824.484200991916,489.66925145351365,-1842.2224542275483,-107.763674652188,5319.250415891006,6860.008826504249,6491.730210157343,1357.5383879679077,2774.731555729095,-649.5450238670666,1734.5257742145975,2101.91008561238,8517.280151111854,5912.697377594732,3167.298988873218,478.04252644132475,-4818.8858014013385,-3821.7537323366805,891.895930319788,929.5199505986401,-4283.060494471311,-6436.870683297041,-9869.061422756244,-6386.588317139261,-1284.223139953587,-4632.309376434363,-2420.4207478765184,-1477.5083771233376,-1173.3210905674493,-6497.072065915444,-8072.378992873983,-5886.752295881387,-2867.1940231619733,-452.287170094851,-335.90817263839824,3568.249211802977,-1819.029159952798,-908.2389105487052,3761.329270429982,6310.86089131976,9151.505688305258,10362.469278931354,5967.036119865754,1198.148553853801,4570.259587504304,2788.3641992047615,310.1849910098876,406.30278143373715,4133.03864880995,9620.00095066117,7236.918850250547,5053.740909750156,2486.862206020438,463.2970026754286,3685.7524372975427,-1770.2234539814744,-267.7987890456054,-420.0113015625544,-3822.586737232658,-7222.422604620624,-6476.093223709958,-11269.79794376071,-9879.864323626076,-5463.851350172963,-1075.729082665972,3,N,N,90
8419.614799447447,8390.691487445505,-10557.320581520475,-8466.26834839308,-12681.785443729368,-4038.0764888951835,-14696.250172373462,9627.22372265953,5603.201841194381,2358.80371310065,6547.160366007683,1947.2747798492217,7325.047587247129,-3955.6681777354065,-4491.622477326652,-2915.3696921469605,-3005.054816589207,-5293.214536364456,-1355.844937156505,40.71274473703369,-12375.847311486268,1685.405863124203,120.62142866071599,-389.9119327568133,2457.857338993168,1197.3238894656263,1896.8238021583227,570.4593616626894,-3605.0862918968437,52.444575834387216,14708.420085141823,3524.0086090504647,-2725.480827643073,4206.239229152582,1424.5271597200485,-1681.1693448422363,4893.859089153882,1993.6713325315256,-628.2023516704306,4631.582206523025,4589.817389271183,-419.1607253318985,-7454.931780024686,-2208.7891469214746,553.8132636654765,91.61865795242737,-7643.268944893213,-1803.3374060021106,727.901267840357,-5904.543143136622,-819.5851266136219,-2818.1245517782436,-2002.629545792942,-9146.889686155284,-2731.414356325171,276.05616302005353,-396.02553910596515,4325.333885275472,1960.8435495613305,-961.5853919469433,4276.15946306518,7342.873724070559,3993.4570981787133,-406.7383530428322,5726.169282070671,4216.81544030392,5139.352029998255,1636.8842842651227,7463.101746665283,7361.892113507846,2568.9560919255846,-310.96102093881717,6235.197716727632,-3714.5348038877178,627.0221744220362,-48.25354366183263,-2222.849592196313,-5444.972346637629,-10259.434134414243,-4220.563237181986,178.51661765670863,-4735.2194969368375,-5596.726078421266,-4521.849044664611,-2839.16523513622,-3456.4650549426738,-9640.730156661199,-6572.964794544987,-1609.933457921721,295.1290928382899,-10069.626037462296,-838.6604403176677,-1629.411154709332,-943.6442647632853,3674.084265455055,5884.041020709225,6443.894519815502,11236.737829115562,4484.768863652053,-36.94083975784931,1571.9540010712556,1364.40776662982,3496.1229861262764,3240.0887754292153,2906.3804877830303,9261.910599937166,8558.202792042444,4081.7381390766327,1307.5311429189014,-184.55136310871242,11791.731161275657,2030.1862974177022,-1223.222767239058,589.9505481204724,-2966.629713486317,-7715.524899818968,-3947.071299066949,-8337.196910920658,-13223.119007495276,-4022.3067424251108,93.23624944425544,1,N,N,5
7223.724557054946,7323.533351703944,-7360.699826221609,-7529.0872772836165,-9655.381674434966,-3879.3047770257444,-10937.698891447508,7794.25067417007,4753.440182809737,1478.414081931459,5542.855661143765,1927.885292531246,2728.9413592834417,-3103.9173437988766,-3311.3718713178064,-1987.6069778041822,-3578.5752759748125,-3737.332084770157,-1236.4289275395786,171.90826418359794,-8063.876754686594,735.4260486891155,989.7418924554822,-1531.237310167084,1355.2262747672828,1744.6666361022212,340.3692554075182,631.9354510176167,-3663.46216305762,-378.7625500394132,10326.561567361603,1555.819564403929,-2782.8466897908193,2355.2520836068384,2816.271088809197,-565.6296733934349,2113.8509494111318,1303.333729913792,181.90293482860181,3204.762110699883,5034.831438184977,304.8289564711744,-6752.924451312586,112.0517483352551,163.08291716160372,2247.322424410691,-6259.15341025966,-3571.5116345904635,-6.758172752885242,-2107.0400388095068,-53.805614810857634,-2926.1027439181,-138.17127899083422,-8210.151794455696,-4245.661092549578,15.808124405099667,3362.5059588386716,3248.3267624312716,-552.1248819495764,-529.2813282727122,2255.8128327303175,6168.4257673356515,4539.367752667412,713.4544628727463,2831.3444010268486,2908.745747438797,2748.675264133194,2148.1927226823614,4884.607294366551,8084.413487420412,2566.275494962902,-29.201351148397247,-1865.0485110533916,-2949.997237036723,2548.5830327894814,-224.30298396147532,-1067.0203234899682,-3251.581832226233,-7303.601264803216,-6145.185929692989,-1189.4259874046404,-4160.410953667806,-2982.1103856732566,-1351.3436106284541,-3729.353319942779,-2213.9761499302313,-7069.008570926233,-6146.557240787044,-1697.3907558663961,-122.70501028468017,-4359.21639479562,3100.4679283800187,-2243.1793541448533,-572.4103213615281,1268.280408497609,4024.222805757089,4526.753932218246,9137.00035789852,7323.970720887176,1386.022075086755,2716.9041850784506,2986.3676245649044,1600.5309677397227,2077.3299929538884,3415.141962227227,4887.465437933934,7730.719700845107,3768.636546618952,1709.3608401199795,212.78852555743316,6621.061513248392,-2254.887664160286,1064.7145594603921,900.2822210976319,-1965.586397991567,-2998.861591578408,-5681.674117573774,-5033.206923707719,-11593.911677678127,-7447.344758007692,-1544.763727130929,0,N,N,27
7599.330222751819,7244.156011538196,-11790.227347074213,-7539.993837599975,-11677.056238988935,-3984.6613118987866,-11116.918470757302,9779.105002750583,4005.1942640249717,2917.2386128121784,5843.463526048201,2003.8638738749528,4548.630289895578,-4611.25228971882,-4882.582519207313,-1156.5420584910278,-3861.3848991152713,-3547.0896477840756,-2011.211293233438,-167.45687047619933,-7729.341086755114,2362.6041200230297,3884.334658505438,-1206.6597239385658,383.6494456995718,3950.5988528442226,1758.8820601541377,1671.5677697536678,-2886.710277645189,-41.66542095349631,14521.496216645055,1598.3968169909401,-4731.378757388256,1767.4762185470922,2864.626236073485,398.8653848376833,1919.2354435159075,970.9078820616583,-1424.3465775278578,3209.396306150795,3885.452379513479,160.89544710348216,-9330.268222245038,-2108.481468216302,2828.6664866949277,2861.1540682223113,-5704.050554769346,-4260.899603551812,-820.8443252814637,-3148.0242130386164,-979.1953821675608,-1904.769821961454,780.4774147687963,-6883.790513184431,-3908.468209337146,-195.70597797307119,6857.757672656808,1974.9727137877094,25.77796877290527,-4920.021253358365,3416.612873110769,7371.126956574862,4699.709013651414,1061.322105882837,3898.376639913835,1624.3284548354563,3868.619619254714,-939.4150308731871,4281.618543042619,7762.727325379329,3081.856610937204,271.7288708532716,-3002.3145549784267,-4825.653086995907,2281.5657492237333,1791.4622687120273,658.2719832846391,-6677.091288290776,-7661.958306285871,-5026.3067809921085,-1146.4705970288428,-5932.932068227313,-3895.481188057964,-2039.2733089574615,-3133.0728766121524,-267.7111018143314,-7664.305152519932,-6083.821415460649,-2509.3026689019293,-355.0318281838383,-3727.9197029668103,3322.610337761161,-2405.687055678018,-2423.0949637504195,-926.4369153864809,4549.98207201982,7893.314987517783,8144.585189560734,4934.757572709767,1161.5045657706519,4954.189098364177,2847.6735148905395,923.7330932255481,2922.5402153369478,1384.1010205538687,4586.096871507019,7846.450403262564,4269.770312358403,2144.571107776734,430.3805945943935,8037.222429961564,-1436.6699968355085,-1047.048482069216,2693.999219150221,1165.892030859097,-3357.6416631821075,-7176.389362142938,-8425.070380991125,-8108.519366598583,-4644.855144449304,-1184.3947992507976,0,N,N,28
7800.820380706158,8029.187468349678,-8397.285869046616,-7536.870951750047,-11036.731807611486,-4606.221382078128,-11387.137098831017,6392.539625881456,3299.235301904139,2043.9852455507105,4244.985050211089,1735.743933560843,5052.877261365278,-3458.0100501201787,-1911.4744248127759,-431.21110338588267,-3081.1886784910207,-2883.9662732808515,143.26374999151824,257.95978044078856,-7941.727032163832,250.7194071805949,1727.4630587028157,-3699.497813545844,-835.7586083019866,1851.7343299746797,-345.7880339062896,257.3058535483454,-4772.480601221809,-770.8775560480399,10502.068057048018,3419.4504482518514,-3795.0097420782035,4375.549887060504,5661.804249614,2073.691672995663,2997.7259973862792,3983.260695049122,73.88001377030324,5703.077069937699,5707.917522009544,1198.6040422916512,-4877.047546686349,-1242.4575949290038,2932.4535626917173,1082.9599212020962,-7163.0257623016,-7376.94655593283,-2936.6017274990704,-3078.240993400647,-1640.7085413200864,-3030.7815442005544,-1584.0238200810516,-8293.13292689228,-5551.6634722789,-1718.779942448367,-1939.6942006756724,3752.703301774371,-1809.7907156071817,-2343.449898208915,4102.69492126018,9238.305542399436,8326.0516714929,3270.8094501010623,1547.8230994061291,2783.1411815171327,4122.024689421346,1483.9395144916784,5949.464028283447,8199.61530446636,4934.587327945083,2134.061849519847,2028.8593351404068,-2569.4843423680954,1276.9662825573953,3508.485040029946,-3141.4981905880218,-6478.243386145708,-10954.11161574841,-8579.71478991887,-3233.6825659701185,-1476.0248084675686,-2509.1517948850537,-2017.3817139525117,-4348.892013858551,-4115.9837051683035,-7819.455964329032,-6750.647439098259,-4356.478323382695,-2261.97499729469,-3958.374498950909,739.3252978830689,311.31857210714355,-3392.3026298176346,-2180.3993887034585,7133.976081435186,8080.69072347153,11925.23127104301,8073.614985146998,3261.075134716091,-566.2128183497645,1596.5317048844693,40.045677920706424,2303.724043670478,2647.843170850543,7747.801413168179,7209.589653649134,4732.1544045423025,3721.9809957211924,2448.7251394730283,531.0965438631625,665.1146021977079,-2312.5451184244353,-1571.2968981950605,4297.119963557371,-4712.2802826237175,-8089.662690403651,-9289.279414133276,-12338.01310510746,-7198.926574082168,-3214.155549855765,0,N,N,67
